qseqid	sseqid	paralogy_index	paralogy_index_ignoreMissing	paralog_percent	paralog_percent_ignoreMissing	full_percent	unique_percent	missing_percent
4942	NODE_2_length_1659_cov_27.943864	0.82	1.02	1.9	2.4	79.8	77.9	20.2
4951	NODE_1_length_1738_cov_15.995034	1.01	1.01	0.5	0.5	100	99.5	0
4951	NODE_2_length_1425_cov_10.680277	0.99	1	0	0	99.5	99.5	0.5
4954	NODE_1_length_1521_cov_45.454806	0.56	1	0.2	0.4	55.5	55.3	44.5
4954	NODE_2_length_1213_cov_17.193370	0.25	1.06	1.3	5.6	23.7	22.4	76.3
4954	NODE_4_length_516_cov_20.673522	0.18	1.01	0.2	1.3	17.5	17.2	82.5
4954	NODE_3_length_593_cov_1.549356	0.09	1	0	0	8.7	8.7	91.3
4989	NODE_1_length_1359_cov_30.842532	0.95	1	0.3	0.3	94.7	94.4	5.3
4989	NODE_9_length_1053_cov_21.967603	0.95	1	0.3	0.3	94.7	94.4	5.3
4989	NODE_4_length_1212_cov_16.805530	0.95	1	0.3	0.3	94.7	94.4	5.3
4989	NODE_2_length_1341_cov_20.500824	0.95	1	0.3	0.3	94.7	94.4	5.3
4989	NODE_5_length_1201_cov_14.368715	0.95	1	0.3	0.3	94.7	94.4	5.3
4989	NODE_10_length_950_cov_38.804374	0.95	1	0.3	0.3	94.7	94.4	5.3
4989	NODE_6_length_1176_cov_10.881792	0.95	1	0.3	0.3	94.7	94.4	5.3
4989	NODE_3_length_1330_cov_17.277639	0.89	1	0	0	89.4	89.4	10.6
4989	NODE_8_length_1129_cov_19.719561	0.94	1	0.3	0.3	94.1	93.8	5.9
4989	NODE_7_length_1170_cov_9.330777	0.86	1	0.3	0.4	85.7	85.4	14.3
4989	NODE_11_length_683_cov_12.624101	0.83	1	0.3	0.4	82.9	82.6	17.1
4992	NODE_5_length_1103_cov_22.304303	0.44	1.01	0.3	0.6	43.7	43.4	56.3
4992	NODE_1_length_2946_cov_40.991486	0.62	1	0.3	0.4	62.1	61.9	37.9
4992	NODE_4_length_1157_cov_6.785437	0.19	1	0	0	19	19	81
4992	NODE_14_length_543_cov_20.497596	0.17	1.01	0.2	1.1	17.2	17	82.8
4992	NODE_3_length_1235_cov_7.011733	0.35	1	0.1	0.4	34.8	34.7	65.2
4992	NODE_2_length_1473_cov_11.113670	0.34	1	0	0	34.4	34.4	65.6
4992	NODE_8_length_906_cov_8.564827	0.22	1	0	0	22.1	22.1	77.9
