qseqid	sseqid	pident	length	mismatch	gapopen	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	length.nuc	pair
4757	NODE_2_length_936_cov_10.925834	98.75	160	2	0	551	1	160	936	593	434	6.52e-79	285	160	4757_NODE_2_length_936_cov_10.925834
4757	NODE_1_length_1234_cov_29.991870	97.321	112	3	0	551	440	551	1234	794	905	1.46e-50	191	112	4757_NODE_1_length_1234_cov_29.991870
4757	NODE_1_length_1234_cov_29.991870	98.077	104	2	0	551	336	439	1234	524	627	8.79e-48	182	104	4757_NODE_1_length_1234_cov_29.991870
4793	NODE_1_length_1443_cov_48.155775	97.967	541	11	0	1011	183	723	1443	384	924	0	939	541	4793_NODE_1_length_1443_cov_48.155775
4793	NODE_1_length_1443_cov_48.155775	100	50	0	0	1011	724	773	1443	1332	1381	7.9e-21	93.5	50	4793_NODE_1_length_1443_cov_48.155775
4793	NODE_2_length_1438_cov_47.351640	95.009	541	27	0	1011	183	723	1438	297	837	0	850	541	4793_NODE_2_length_1438_cov_47.351640
4793	NODE_2_length_1438_cov_47.351640	98.246	57	0	1	1011	721	776	1438	1043	1099	1.7e-22	99	57	4793_NODE_2_length_1438_cov_47.351640
4793	NODE_3_length_1123_cov_28.357430	99.265	136	1	0	1011	1	136	1123	480	615	5.73e-67	246	136	4793_NODE_3_length_1123_cov_28.357430
4793	NODE_4_length_1109_cov_22.088595	98.529	136	2	0	1011	1	136	1109	490	625	2.66e-65	241	136	4793_NODE_4_length_1109_cov_22.088595
4793	NODE_5_length_773_cov_1.111455	98.413	63	1	0	1011	912	974	773	1	63	2.18e-26	111	63	4793_NODE_5_length_773_cov_1.111455
4793	NODE_6_length_593_cov_21.433476	98.387	62	1	0	1011	662	723	593	593	532	7.84e-26	110	62	4793_NODE_6_length_593_cov_21.433476
4793	NODE_6_length_593_cov_21.433476	98.113	53	1	0	1011	724	776	593	76	24	7.9e-21	93.5	53	4793_NODE_6_length_593_cov_21.433476
4796	NODE_1_length_1647_cov_30.167105	99.387	163	1	0	720	312	474	1647	1110	1272	3.96e-82	296	163	4796_NODE_1_length_1647_cov_30.167105
4796	NODE_1_length_1647_cov_30.167105	99.153	118	1	0	720	133	250	1647	638	755	4.11e-57	213	118	4796_NODE_1_length_1647_cov_30.167105
4796	NODE_1_length_1647_cov_30.167105	95.652	115	4	1	720	25	138	1647	457	571	3.22e-48	183	115	4796_NODE_1_length_1647_cov_30.167105
4796	NODE_1_length_1647_cov_30.167105	95.652	69	2	1	720	249	316	1647	936	1004	5.54e-26	110	69	4796_NODE_1_length_1647_cov_30.167105
4796	NODE_2_length_1631_cov_7.408910	97.541	122	3	0	720	599	720	1631	1004	1125	5.31e-56	209	122	4796_NODE_2_length_1631_cov_7.408910
4796	NODE_2_length_1631_cov_7.408910	98.387	62	1	0	720	537	598	1631	408	469	5.54e-26	110	62	4796_NODE_2_length_1631_cov_7.408910
4796	NODE_3_length_838_cov_2.292546	93.443	122	7	1	720	599	720	838	441	321	4.17e-47	180	122	4796_NODE_3_length_838_cov_2.292546
4802	NODE_1_length_2192_cov_28.044068	98.4	125	2	0	784	270	394	2192	809	685	2.68e-59	220	125	4802_NODE_1_length_2192_cov_28.044068
4802	NODE_1_length_2192_cov_28.044068	95.146	103	5	0	784	1	103	2192	1798	1696	4.58e-42	163	103	4802_NODE_1_length_2192_cov_28.044068
4802	NODE_1_length_2192_cov_28.044068	97.619	84	2	0	784	460	543	2192	390	307	1.66e-36	145	84	4802_NODE_1_length_2192_cov_28.044068
4802	NODE_1_length_2192_cov_28.044068	97.297	74	2	0	784	101	174	2192	1445	1372	6.01e-31	126	74	4802_NODE_1_length_2192_cov_28.044068
4802	NODE_1_length_2192_cov_28.044068	93.939	66	4	0	784	172	237	2192	1289	1224	3.64e-23	100	66	4802_NODE_1_length_2192_cov_28.044068
4802	NODE_3_length_1443_cov_16.541793	97.321	112	3	0	784	673	784	1443	592	481	2.1e-50	191	112	4802_NODE_3_length_1443_cov_16.541793
4802	NODE_3_length_1443_cov_16.541793	95.652	69	3	0	784	543	611	1443	1118	1050	1.68e-26	111	69	4802_NODE_3_length_1443_cov_16.541793
4802	NODE_3_length_1443_cov_16.541793	96.923	65	2	0	784	611	675	1443	794	730	6.05e-26	110	65	4802_NODE_3_length_1443_cov_16.541793
4802	NODE_2_length_1956_cov_7.832695	96.429	84	3	0	784	460	543	1956	1494	1411	7.71e-35	139	84	4802_NODE_2_length_1956_cov_7.832695
4802	NODE_2_length_1956_cov_7.832695	95.652	69	3	0	784	543	611	1956	843	775	1.68e-26	111	69	4802_NODE_2_length_1956_cov_7.832695
4802	NODE_2_length_1956_cov_7.832695	98.462	65	1	0	784	611	675	1956	529	465	1.3e-27	115	65	4802_NODE_2_length_1956_cov_7.832695
4806	NODE_5_length_776_cov_4.010786	94.421	233	13	0	557	1	233	776	175	407	3.83e-101	359	233	4806_NODE_5_length_776_cov_4.010786
4806	NODE_3_length_916_cov_2.948035	95.735	211	9	0	557	23	233	916	1	211	1.39e-95	340	211	4806_NODE_3_length_916_cov_2.948035
4806	NODE_3_length_916_cov_2.948035	96.296	108	3	1	557	234	341	916	494	600	4.14e-46	176	108	4806_NODE_3_length_916_cov_2.948035
4806	NODE_3_length_916_cov_2.948035	100	62	0	0	557	339	400	916	687	748	9.15e-28	115	62	4806_NODE_3_length_916_cov_2.948035
4806	NODE_1_length_1465_cov_11.187593	97.468	79	2	0	557	401	479	1465	1104	1182	7.02e-34	135	79	4806_NODE_1_length_1465_cov_11.187593
4806	NODE_1_length_1465_cov_11.187593	95.082	61	3	0	557	339	399	1465	575	635	3.31e-22	97.1	61	4806_NODE_1_length_1465_cov_11.187593
4806	NODE_4_length_783_cov_4.551829	97.368	76	2	0	557	401	476	783	444	519	3.27e-32	130	76	4806_NODE_4_length_783_cov_4.551829
4806	NODE_2_length_1163_cov_3.181467	95.062	81	3	1	557	477	556	1163	862	942	4.23e-31	126	81	4806_NODE_2_length_1163_cov_3.181467
4806	NODE_2_length_1163_cov_3.181467	97.368	76	2	0	557	401	476	1163	444	519	3.27e-32	130	76	4806_NODE_2_length_1163_cov_3.181467
4848	NODE_1_length_1909_cov_17.028620	98.63	219	2	1	621	274	492	1909	1543	1326	1.96e-109	387	219	4848_NODE_1_length_1909_cov_17.028620
4848	NODE_1_length_1909_cov_17.028620	98.387	124	2	0	621	497	620	1909	663	540	7.58e-59	219	124	4848_NODE_1_length_1909_cov_17.028620
4848	NODE_1_length_1909_cov_17.028620	95.604	91	4	0	621	187	277	1909	1909	1819	3.63e-37	147	91	4848_NODE_1_length_1909_cov_17.028620
4848	NODE_2_length_1430_cov_24.128166	97.175	177	4	1	621	316	492	1430	1430	1255	9.47e-83	298	177	4848_NODE_2_length_1430_cov_24.128166
4848	NODE_2_length_1430_cov_24.128166	96.032	126	4	1	621	497	621	1430	589	464	2.12e-54	204	126	4848_NODE_2_length_1430_cov_24.128166
4848	NODE_3_length_456_cov_2.097264	97.546	163	4	0	621	1	163	456	294	456	3.43e-77	279	163	4848_NODE_3_length_456_cov_2.097264
4889	NODE_1_length_1622_cov_13.476923	96.753	154	5	0	559	328	481	1622	413	260	1.44e-70	257	154	4889_NODE_1_length_1622_cov_13.476923
4889	NODE_1_length_1622_cov_13.476923	98.63	146	2	0	559	61	206	1622	1356	1211	4.01e-71	259	146	4889_NODE_1_length_1622_cov_13.476923
4889	NODE_1_length_1622_cov_13.476923	97.581	124	3	0	559	207	330	1622	755	632	3.16e-57	213	124	4889_NODE_1_length_1622_cov_13.476923
4889	NODE_1_length_1622_cov_13.476923	96.721	61	2	0	559	1	61	1622	1504	1444	7.15e-24	102	61	4889_NODE_1_length_1622_cov_13.476923
4889	NODE_2_length_1211_cov_9.632841	95.968	124	5	0	559	207	330	1211	322	199	6.85e-54	202	124	4889_NODE_2_length_1211_cov_9.632841
4890	NODE_2_length_1136_cov_19.390486	97.778	135	3	0	575	103	237	1136	1023	889	2.5e-63	233	135	4890_NODE_2_length_1136_cov_19.390486
4890	NODE_2_length_1136_cov_19.390486	98.913	92	0	1	575	233	324	1136	793	703	3.33e-42	163	92	4890_NODE_2_length_1136_cov_19.390486
4890	NODE_2_length_1136_cov_19.390486	100	67	0	0	575	371	437	1136	452	386	1.57e-30	124	67	4890_NODE_2_length_1136_cov_19.390486
4890	NODE_2_length_1136_cov_19.390486	96.078	51	2	0	575	323	373	1136	604	554	2.67e-18	84.2	51	4890_NODE_2_length_1136_cov_19.390486
4890	NODE_1_length_1163_cov_5.410232	96.154	130	5	0	575	103	232	1163	194	323	3.26e-57	213	130	4890_NODE_1_length_1163_cov_5.410232
4890	NODE_1_length_1163_cov_5.410232	92.308	52	3	1	575	55	105	1163	44	95	5.77e-15	73.1	52	4890_NODE_1_length_1163_cov_5.410232
4893	NODE_1_length_2347_cov_17.260360	98.529	136	0	2	753	366	500	2347	1367	1233	7.09e-65	239	136	4893_NODE_1_length_2347_cov_17.260360
4893	NODE_1_length_2347_cov_17.260360	98.519	135	1	1	753	19	153	2347	2307	2174	2.55e-64	237	135	4893_NODE_1_length_2347_cov_17.260360
4893	NODE_1_length_2347_cov_17.260360	99.145	117	1	0	753	251	367	2347	1565	1449	1.55e-56	211	117	4893_NODE_1_length_2347_cov_17.260360
4893	NODE_1_length_2347_cov_17.260360	97.222	108	3	0	753	147	254	2347	1755	1648	3.37e-48	183	108	4893_NODE_1_length_2347_cov_17.260360
4893	NODE_1_length_2347_cov_17.260360	96.154	104	4	0	753	590	693	2347	591	488	2.62e-44	171	104	4893_NODE_1_length_2347_cov_17.260360
4893	NODE_1_length_2347_cov_17.260360	100	103	0	0	753	492	594	2347	797	695	2.01e-50	191	103	4893_NODE_1_length_2347_cov_17.260360
4893	NODE_1_length_2347_cov_17.260360	98.333	60	1	0	753	694	753	2347	223	164	7.51e-25	106	60	4893_NODE_1_length_2347_cov_17.260360
4893	NODE_2_length_1579_cov_8.628099	96.899	129	4	0	753	366	494	1579	527	655	3.32e-58	217	129	4893_NODE_2_length_1579_cov_8.628099
4893	NODE_2_length_1579_cov_8.628099	93.333	120	8	0	753	248	367	1579	310	429	1.57e-46	178	120	4893_NODE_2_length_1579_cov_8.628099
4893	NODE_2_length_1579_cov_8.628099	94.286	105	6	0	753	147	251	1579	123	227	1.58e-41	161	105	4893_NODE_2_length_1579_cov_8.628099
4932	NODE_1_length_1741_cov_51.727385	97.751	489	11	0	996	1	489	1741	345	833	0	843	489	4932_NODE_1_length_1741_cov_51.727385
4932	NODE_1_length_1741_cov_51.727385	96.04	202	7	1	996	654	855	1741	1212	1412	1.96e-91	327	202	4932_NODE_1_length_1741_cov_51.727385
4932	NODE_1_length_1741_cov_51.727385	97.093	172	5	0	996	487	658	1741	957	1128	2.57e-80	291	172	4932_NODE_1_length_1741_cov_51.727385
4932	NODE_2_length_1004_cov_20.623717	97.561	82	2	0	996	915	996	1004	480	399	2.74e-35	141	82	4932_NODE_2_length_1004_cov_20.623717
4932	NODE_2_length_1004_cov_20.623717	98.649	74	1	0	996	845	918	1004	696	623	1.65e-32	132	74	4932_NODE_2_length_1004_cov_20.623717
4942	NODE_2_length_1810_cov_26.985146	98.16	163	3	0	574	337	499	1810	689	851	6.8e-79	285	163	4942_NODE_2_length_1810_cov_26.985146
4942	NODE_2_length_1810_cov_26.985146	97.436	117	3	0	574	224	340	1810	443	559	2.53e-53	200	117	4942_NODE_2_length_1810_cov_26.985146
4942	NODE_2_length_1810_cov_26.985146	95.294	85	4	0	574	89	173	1810	74	158	7.24e-34	135	85	4942_NODE_2_length_1810_cov_26.985146
4942	NODE_2_length_1810_cov_26.985146	98.684	76	1	0	574	499	574	1810	1271	1346	7.24e-34	135	76	4942_NODE_2_length_1810_cov_26.985146
4942	NODE_1_length_2787_cov_12.393233	93.865	163	10	0	574	337	499	2787	1136	974	3.21e-67	246	163	4942_NODE_1_length_2787_cov_12.393233
4942	NODE_1_length_2787_cov_12.393233	93.162	117	8	0	574	224	340	2787	1390	1274	5.52e-45	172	117	4942_NODE_1_length_2787_cov_12.393233
4942	NODE_1_length_2787_cov_12.393233	97.368	76	2	0	574	499	574	2787	622	547	3.37e-32	130	76	4942_NODE_1_length_2787_cov_12.393233
4942	NODE_1_length_2787_cov_12.393233	89.189	74	8	0	574	1	74	2787	2428	2355	4.42e-21	93.5	74	4942_NODE_1_length_2787_cov_12.393233
4942	NODE_1_length_2787_cov_12.393233	98.214	56	1	0	574	168	223	2787	1543	1488	9.5e-23	99	56	4942_NODE_1_length_2787_cov_12.393233
4942	NODE_3_length_747_cov_5.711290	92.647	68	5	0	574	1	68	747	370	303	9.5e-23	99	68	4942_NODE_3_length_747_cov_5.711290
4951	NODE_1_length_1306_cov_20.906701	98.444	450	4	1	548	102	548	1306	938	489	0	789	450	4951_NODE_1_length_1306_cov_20.906701
4951	NODE_2_length_1296_cov_14.453379	93.598	453	26	1	548	99	548	1296	487	939	0	673	453	4951_NODE_2_length_1296_cov_14.453379
4951	NODE_2_length_1296_cov_14.453379	98.02	101	2	0	548	1	101	1296	69	169	4.07e-46	176	101	4951_NODE_2_length_1296_cov_14.453379
4954	NODE_1_length_1369_cov_28.788245	98.333	420	7	0	911	1	420	1369	581	1000	0	737	420	4954_NODE_1_length_1369_cov_28.788245
4954	NODE_1_length_1369_cov_28.788245	100	88	0	0	911	419	506	1369	1227	1314	5.34e-42	163	88	4954_NODE_1_length_1369_cov_28.788245
4954	NODE_2_length_1211_cov_25.311808	100	95	0	0	911	506	600	1211	742	648	6.85e-46	176	95	4954_NODE_2_length_1211_cov_25.311808
4954	NODE_2_length_1211_cov_25.311808	96.97	66	2	0	911	599	664	1211	506	441	1.96e-26	111	66	4954_NODE_2_length_1211_cov_25.311808
4954	NODE_2_length_1211_cov_25.311808	100	59	0	0	911	663	721	1211	360	302	7.05e-26	110	59	4954_NODE_2_length_1211_cov_25.311808
4954	NODE_3_length_450_cov_1.182663	100	80	0	0	911	832	911	450	34	113	1.49e-37	148	80	4954_NODE_3_length_450_cov_1.182663
4989	NODE_5_length_1281_cov_29.030329	98.895	181	2	0	321	1	181	1281	356	536	7.88e-91	324	181	4989_NODE_5_length_1281_cov_29.030329
4989	NODE_5_length_1281_cov_29.030329	98.387	124	2	0	321	181	304	1281	665	788	3.83e-59	219	124	4989_NODE_5_length_1281_cov_29.030329
4989	NODE_33_length_263_cov_11.183824	96.685	181	6	0	321	1	181	263	57	237	3.69e-84	302	181	4989_NODE_33_length_263_cov_11.183824
4989	NODE_10_length_1080_cov_30.289612	96.685	181	5	1	321	1	181	1080	232	411	1.33e-83	300	181	4989_NODE_10_length_1080_cov_30.289612
4989	NODE_10_length_1080_cov_30.289612	95.968	124	5	0	321	181	304	1080	529	652	3.85e-54	202	124	4989_NODE_10_length_1080_cov_30.289612
4989	NODE_31_length_336_cov_30.488038	96.133	181	7	0	321	1	181	336	313	133	1.72e-82	296	181	4989_NODE_31_length_336_cov_30.488038
4989	NODE_27_length_419_cov_56.756849	96.133	181	7	0	321	1	181	419	396	216	1.72e-82	296	181	4989_NODE_27_length_419_cov_56.756849
4989	NODE_27_length_419_cov_56.756849	97.273	110	3	0	321	181	290	419	110	1	1.08e-49	187	110	4989_NODE_27_length_419_cov_56.756849
4989	NODE_19_length_819_cov_14.882948	96.133	181	7	0	321	1	181	819	741	561	1.72e-82	296	181	4989_NODE_19_length_819_cov_14.882948
4989	NODE_19_length_819_cov_14.882948	94.355	124	7	0	321	181	304	819	435	312	8.34e-51	191	124	4989_NODE_19_length_819_cov_14.882948
4989	NODE_17_length_934_cov_16.661710	96.133	181	7	0	321	1	181	934	798	618	1.72e-82	296	181	4989_NODE_17_length_934_cov_16.661710
4989	NODE_17_length_934_cov_16.661710	96.774	124	2	1	321	181	304	934	492	371	2.98e-55	206	124	4989_NODE_17_length_934_cov_16.661710
4989	NODE_16_length_969_cov_19.469121	96.154	182	6	1	321	1	181	969	807	626	1.72e-82	296	182	4989_NODE_16_length_969_cov_19.469121
4989	NODE_16_length_969_cov_19.469121	94.355	124	7	0	321	181	304	969	499	376	8.34e-51	191	124	4989_NODE_16_length_969_cov_19.469121
4989	NODE_14_length_983_cov_7.878505	96.133	181	7	0	321	1	181	983	690	510	1.72e-82	296	181	4989_NODE_14_length_983_cov_7.878505
4989	NODE_2_length_1731_cov_23.141521	96.133	181	7	0	321	1	181	1731	1344	1164	1.72e-82	296	181	4989_NODE_2_length_1731_cov_23.141521
4989	NODE_2_length_1731_cov_23.141521	95.161	124	6	0	321	181	304	1731	1031	908	1.79e-52	196	124	4989_NODE_2_length_1731_cov_23.141521
4989	NODE_3_length_1421_cov_16.559505	96.133	181	6	1	321	1	181	1421	247	426	6.18e-82	294	181	4989_NODE_3_length_1421_cov_16.559505
4989	NODE_3_length_1421_cov_16.559505	95.968	124	5	0	321	181	304	1421	553	676	3.85e-54	202	124	4989_NODE_3_length_1421_cov_16.559505
4989	NODE_9_length_1129_cov_17.240519	95.58	181	8	0	321	1	181	1129	803	623	7.99e-81	291	181	4989_NODE_9_length_1129_cov_17.240519
4989	NODE_9_length_1129_cov_17.240519	95.122	123	4	1	321	182	304	1129	499	379	2.32e-51	193	123	4989_NODE_9_length_1129_cov_17.240519
4989	NODE_18_length_876_cov_34.801068	95.055	182	8	1	321	1	181	876	87	268	3.72e-79	285	182	4989_NODE_18_length_876_cov_34.801068
4989	NODE_18_length_876_cov_34.801068	96.774	124	4	0	321	181	304	876	394	517	8.28e-56	207	124	4989_NODE_18_length_876_cov_34.801068
4989	NODE_13_length_1031_cov_14.380531	95.028	181	9	0	321	1	181	1031	947	767	3.72e-79	285	181	4989_NODE_13_length_1031_cov_14.380531
4989	NODE_13_length_1031_cov_14.380531	95.161	124	6	0	321	181	304	1031	653	530	1.79e-52	196	124	4989_NODE_13_length_1031_cov_14.380531
4989	NODE_6_length_1239_cov_11.953237	94.475	181	10	0	321	1	181	1239	823	643	1.73e-77	279	181	4989_NODE_6_length_1239_cov_11.953237
4989	NODE_6_length_1239_cov_11.953237	92.742	124	6	1	321	181	304	1239	516	396	2.34e-46	176	124	4989_NODE_6_length_1239_cov_11.953237
4989	NODE_1_length_1829_cov_8.746769	93.923	181	11	0	321	1	181	1829	1571	1391	8.05e-76	274	181	4989_NODE_1_length_1829_cov_8.746769
4989	NODE_1_length_1829_cov_8.746769	96.774	124	4	0	321	181	304	1829	505	382	8.28e-56	207	124	4989_NODE_1_length_1829_cov_8.746769
4989	NODE_12_length_1062_cov_13.374332	96.273	161	6	0	321	21	181	1062	325	485	4.85e-73	265	161	4989_NODE_12_length_1062_cov_13.374332
4989	NODE_12_length_1062_cov_13.374332	93.548	124	8	0	321	181	304	1062	607	730	3.88e-49	185	124	4989_NODE_12_length_1062_cov_13.374332
4989	NODE_7_length_1219_cov_28.795788	92.857	182	12	1	321	1	181	1219	874	693	1.74e-72	263	182	4989_NODE_7_length_1219_cov_28.795788
4989	NODE_4_length_1312_cov_29.313080	92.265	181	14	0	321	1	181	1312	343	523	8.11e-71	257	181	4989_NODE_4_length_1312_cov_29.313080
4989	NODE_4_length_1312_cov_29.313080	92.742	124	6	1	321	181	304	1312	649	769	2.34e-46	176	124	4989_NODE_4_length_1312_cov_29.313080
4989	NODE_24_length_504_cov_2.668435	96.732	153	5	0	321	1	153	504	224	376	2.92e-70	255	153	4989_NODE_24_length_504_cov_2.668435
4989	NODE_8_length_1191_cov_16.242481	91.534	189	8	2	321	1	181	1191	249	437	1.05e-69	254	189	4989_NODE_8_length_1191_cov_16.242481
4989	NODE_8_length_1191_cov_16.242481	96.774	124	4	0	321	181	304	1191	559	682	8.28e-56	207	124	4989_NODE_8_length_1191_cov_16.242481
4989	NODE_11_length_1070_cov_12.003181	91.758	182	13	2	321	1	181	1070	763	583	3.77e-69	252	182	4989_NODE_11_length_1070_cov_12.003181
4989	NODE_11_length_1070_cov_12.003181	96.117	103	2	1	321	181	283	1070	460	360	1.41e-43	167	103	4989_NODE_11_length_1070_cov_12.003181
4989	NODE_30_length_337_cov_40.761905	96.748	123	4	0	321	181	303	337	123	1	2.98e-55	206	123	4989_NODE_30_length_337_cov_40.761905
4989	NODE_30_length_337_cov_40.761905	97.802	91	2	0	321	91	181	337	337	247	8.46e-41	158	91	4989_NODE_30_length_337_cov_40.761905
4989	NODE_25_length_503_cov_43.534574	96.748	123	4	0	321	182	304	503	1	123	2.98e-55	206	123	4989_NODE_25_length_503_cov_43.534574
4989	NODE_26_length_446_cov_26.658307	96.721	122	4	0	321	183	304	446	1	122	1.07e-54	204	122	4989_NODE_26_length_446_cov_26.658307
4989	NODE_20_length_789_cov_17.267372	95.968	124	5	0	321	181	304	789	174	297	3.85e-54	202	124	4989_NODE_20_length_789_cov_17.267372
4989	NODE_23_length_623_cov_24.419355	95.2	125	6	0	321	181	305	623	145	269	4.98e-53	198	125	4989_NODE_23_length_623_cov_24.419355
4989	NODE_29_length_393_cov_39.830827	95.161	124	6	0	321	181	304	393	276	153	1.79e-52	196	124	4989_NODE_29_length_393_cov_39.830827
4989	NODE_21_length_764_cov_67.080063	95.161	124	6	0	321	181	304	764	537	414	1.79e-52	196	124	4989_NODE_21_length_764_cov_67.080063
4989	NODE_21_length_764_cov_67.080063	99	100	1	0	321	82	181	764	763	664	1.81e-47	180	100	4989_NODE_21_length_764_cov_67.080063
4989	NODE_15_length_973_cov_11.143026	94.355	124	7	0	321	181	304	973	413	536	8.34e-51	191	124	4989_NODE_15_length_973_cov_11.143026
4989	NODE_28_length_409_cov_1.702128	93.701	127	7	1	321	1	126	409	252	126	3e-50	189	127	4989_NODE_28_length_409_cov_1.702128
4989	NODE_22_length_695_cov_6.209507	97.273	110	3	0	321	72	181	695	270	379	1.08e-49	187	110	4989_NODE_22_length_695_cov_6.209507
4989	NODE_32_length_265_cov_8.898551	97.222	108	3	0	321	74	181	265	139	246	1.4e-48	183	108	4989_NODE_32_length_265_cov_8.898551
4992	NODE_1_length_4501_cov_28.132373	97.854	233	5	0	1519	202	434	4501	3285	3053	4.85e-114	403	233	4992_NODE_1_length_4501_cov_28.132373
4992	NODE_1_length_4501_cov_28.132373	97.326	187	5	0	1519	1333	1519	4501	696	510	1.81e-88	318	187	4992_NODE_1_length_4501_cov_28.132373
4992	NODE_1_length_4501_cov_28.132373	98.883	179	2	0	1519	580	758	4501	2670	2492	5.02e-89	320	179	4992_NODE_1_length_4501_cov_28.132373
4992	NODE_1_length_4501_cov_28.132373	98.844	173	2	0	1519	998	1170	4501	1549	1377	1.09e-85	309	173	4992_NODE_1_length_4501_cov_28.132373
4992	NODE_1_length_4501_cov_28.132373	97.661	171	4	0	1519	32	202	4501	3547	3377	3.04e-81	294	171	4992_NODE_1_length_4501_cov_28.132373
4992	NODE_1_length_4501_cov_28.132373	98.765	162	2	0	1519	1171	1332	4501	950	789	1.42e-79	289	162	4992_NODE_1_length_4501_cov_28.132373
