qseqid	sseqid	pident	length	mismatch	gapopen	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	length.nuc	pair
4802	NODE_1_length_2157_cov_37.670936	97.619	84	2	0	784	460	543	2157	269	186	1.45e-36	145	84	4802_NODE_1_length_2157_cov_37.670936
4802	NODE_1_length_2157_cov_37.670936	100	74	0	0	784	101	174	2157	1289	1216	2.43e-34	137	74	4802_NODE_1_length_2157_cov_37.670936
4802	NODE_1_length_2157_cov_37.670936	98.63	73	1	0	784	389	461	2157	436	364	4.07e-32	130	73	4802_NODE_1_length_2157_cov_37.670936
4802	NODE_1_length_2157_cov_37.670936	98.507	67	1	0	784	171	237	2157	1135	1069	8.8e-29	119	67	4802_NODE_1_length_2157_cov_37.670936
4802	NODE_3_length_1412_cov_25.085603	98.214	112	2	0	784	673	784	1412	589	478	3.95e-52	196	112	4802_NODE_3_length_1412_cov_25.085603
4802	NODE_3_length_1412_cov_25.085603	97.101	69	2	0	784	543	611	1412	1111	1043	3.17e-28	117	69	4802_NODE_3_length_1412_cov_25.085603
4802	NODE_3_length_1412_cov_25.085603	100	65	0	0	784	611	675	1412	787	723	2.45e-29	121	65	4802_NODE_3_length_1412_cov_25.085603
4802	NODE_4_length_1008_cov_22.066969	96.364	110	4	0	784	675	784	1008	526	417	1.11e-47	182	110	4802_NODE_4_length_1008_cov_22.066969
4802	NODE_4_length_1008_cov_22.066969	96.923	65	2	0	784	611	675	1008	726	662	5.3e-26	110	65	4802_NODE_4_length_1008_cov_22.066969
4802	NODE_2_length_1829_cov_14.246181	96.429	84	3	0	784	460	543	1829	1422	1505	6.76e-35	139	84	4802_NODE_2_length_1829_cov_14.246181
4802	NODE_2_length_1829_cov_14.246181	91.045	67	6	0	784	171	237	1829	525	591	1.92e-20	91.6	67	4802_NODE_2_length_1829_cov_14.246181
4806	NODE_1_length_2418_cov_7.411174	99.142	233	2	0	557	1	233	2418	1880	1648	1.52e-119	420	233	4806_NODE_1_length_2418_cov_7.411174
4806	NODE_1_length_2418_cov_7.411174	99.074	108	1	0	557	234	341	2418	1364	1257	1e-51	195	108	4806_NODE_1_length_2418_cov_7.411174
4806	NODE_1_length_2418_cov_7.411174	100	79	0	0	557	401	479	2418	626	548	2.85e-37	147	79	4806_NODE_1_length_2418_cov_7.411174
4806	NODE_1_length_2418_cov_7.411174	98.387	62	1	0	557	339	400	2418	1171	1110	3.74e-26	110	62	4806_NODE_1_length_2418_cov_7.411174
4806	NODE_3_length_724_cov_5.386935	93.991	233	14	0	557	1	233	724	488	256	1.56e-99	353	233	4806_NODE_3_length_724_cov_5.386935
4806	NODE_2_length_1515_cov_10.667867	97.468	79	2	0	557	401	479	1515	1134	1212	6.17e-34	135	79	4806_NODE_2_length_1515_cov_10.667867
4806	NODE_2_length_1515_cov_10.667867	96.721	61	2	0	557	339	399	1515	608	668	6.25e-24	102	61	4806_NODE_2_length_1515_cov_10.667867
4848	NODE_2_length_990_cov_11.917729	93.089	492	33	1	621	1	492	990	183	673	0	719	492	4848_NODE_2_length_990_cov_11.917729
4848	NODE_1_length_2556_cov_15.043228	96.39	277	10	0	621	1	277	2556	457	733	1.29e-130	457	277	4848_NODE_1_length_2556_cov_15.043228
4848	NODE_1_length_2556_cov_15.043228	98.63	219	2	1	621	274	492	2556	1010	1227	1.72e-109	387	219	4848_NODE_1_length_2556_cov_15.043228
4848	NODE_1_length_2556_cov_15.043228	96.774	124	4	0	621	497	620	2556	1889	2012	1.44e-55	207	124	4848_NODE_1_length_2556_cov_15.043228
4848	NODE_3_length_412_cov_1.522807	98.87	177	1	1	621	101	277	412	412	237	8.23e-88	315	177	4848_NODE_3_length_412_cov_1.522807
4889	NODE_1_length_1966_cov_11.595976	100	154	0	0	559	328	481	1966	527	374	5.81e-79	285	154	4889_NODE_1_length_1966_cov_11.595976
4889	NODE_1_length_1966_cov_11.595976	100	146	0	0	559	61	206	1966	1480	1335	1.63e-74	270	146	4889_NODE_1_length_1966_cov_11.595976
4889	NODE_1_length_1966_cov_11.595976	99.194	124	1	0	559	207	330	1966	869	746	1.28e-60	224	124	4889_NODE_1_length_1966_cov_11.595976
4889	NODE_1_length_1966_cov_11.595976	100	61	0	0	559	1	61	1966	1629	1569	2.9e-27	113	61	4889_NODE_1_length_1966_cov_11.595976
4889	NODE_2_length_1594_cov_12.220859	95.425	153	7	0	559	329	481	1594	1290	1442	9.86e-67	244	153	4889_NODE_2_length_1594_cov_12.220859
4889	NODE_2_length_1594_cov_12.220859	95.868	121	5	0	559	207	327	1594	949	1069	2.8e-52	196	121	4889_NODE_2_length_1594_cov_12.220859
4890	NODE_2_length_1150_cov_16.959922	99.259	135	1	0	575	103	237	1150	182	316	1.01e-66	244	135	4890_NODE_2_length_1150_cov_16.959922
4890	NODE_2_length_1150_cov_16.959922	95.918	98	3	1	575	227	324	1150	406	502	1.36e-40	158	98	4890_NODE_2_length_1150_cov_16.959922
4890	NODE_2_length_1150_cov_16.959922	100	67	0	0	575	371	437	1150	761	827	1.38e-30	124	67	4890_NODE_2_length_1150_cov_16.959922
4890	NODE_2_length_1150_cov_16.959922	92.308	52	3	1	575	55	105	1150	32	83	5.07e-15	73.1	52	4890_NODE_2_length_1150_cov_16.959922
4890	NODE_2_length_1150_cov_16.959922	100	51	0	0	575	323	373	1150	609	659	1.08e-21	95.3	51	4890_NODE_2_length_1150_cov_16.959922
4890	NODE_1_length_1776_cov_6.345058	93.478	138	9	0	575	438	575	1776	1604	1741	4.79e-55	206	138	4890_NODE_1_length_1776_cov_6.345058
4890	NODE_1_length_1776_cov_6.345058	95.385	130	6	0	575	103	232	1776	326	455	1.33e-55	207	130	4890_NODE_1_length_1776_cov_6.345058
4890	NODE_1_length_1776_cov_6.345058	95.522	67	3	0	575	3	69	1776	29	95	1.39e-25	108	67	4890_NODE_1_length_1776_cov_6.345058
4890	NODE_1_length_1776_cov_6.345058	92.308	52	3	1	575	55	105	1776	177	228	5.07e-15	73.1	52	4890_NODE_1_length_1776_cov_6.345058
4890	NODE_3_length_1055_cov_8.126078	94.615	130	7	0	575	103	232	1055	154	283	6.19e-54	202	130	4890_NODE_3_length_1055_cov_8.126078
4893	NODE_1_length_2466_cov_14.372809	98.519	135	1	1	753	19	153	2466	295	428	2.23e-64	237	135	4893_NODE_1_length_2466_cov_14.372809
4893	NODE_1_length_2466_cov_14.372809	99.242	132	1	0	753	363	494	2466	1239	1370	6.21e-65	239	132	4893_NODE_1_length_2466_cov_14.372809
4893	NODE_1_length_2466_cov_14.372809	99.167	120	1	0	753	248	367	2466	1028	1147	2.91e-58	217	120	4893_NODE_1_length_2466_cov_14.372809
4893	NODE_1_length_2466_cov_14.372809	98.095	105	2	0	753	147	251	2466	841	945	2.95e-48	183	105	4893_NODE_1_length_2466_cov_14.372809
4893	NODE_1_length_2466_cov_14.372809	100	104	0	0	753	590	693	2466	2071	2174	4.91e-51	193	104	4893_NODE_1_length_2466_cov_14.372809
4893	NODE_1_length_2466_cov_14.372809	100	103	0	0	753	492	594	2466	1869	1971	1.76e-50	191	103	4893_NODE_1_length_2466_cov_14.372809
4893	NODE_2_length_2145_cov_12.925669	94.815	135	6	1	753	19	153	2145	260	393	4.87e-56	209	135	4893_NODE_2_length_2145_cov_12.925669
4893	NODE_2_length_2145_cov_12.925669	94.697	132	7	0	753	363	494	2145	1121	1252	6.3e-55	206	132	4893_NODE_2_length_2145_cov_12.925669
4893	NODE_2_length_2145_cov_12.925669	94.167	120	7	0	753	248	367	2145	907	1026	2.95e-48	183	120	4893_NODE_2_length_2145_cov_12.925669
4893	NODE_2_length_2145_cov_12.925669	93.333	105	7	0	753	147	251	2145	720	824	6.44e-40	156	105	4893_NODE_2_length_2145_cov_12.925669
4893	NODE_2_length_2145_cov_12.925669	97.115	104	3	0	753	590	693	2145	1888	1991	4.94e-46	176	104	4893_NODE_2_length_2145_cov_12.925669
4893	NODE_2_length_2145_cov_12.925669	96.117	103	4	0	753	492	594	2145	1685	1787	8.27e-44	169	103	4893_NODE_2_length_2145_cov_12.925669
4893	NODE_3_length_1488_cov_7.301984	92.5	120	9	0	753	248	367	1488	395	514	6.39e-45	172	120	4893_NODE_3_length_1488_cov_7.301984
4893	NODE_3_length_1488_cov_7.301984	93.458	107	7	0	753	492	598	1488	1147	1253	4.98e-41	159	107	4893_NODE_3_length_1488_cov_7.301984
4893	NODE_3_length_1488_cov_7.301984	98.077	104	2	0	753	590	693	1488	1350	1453	1.06e-47	182	104	4893_NODE_3_length_1488_cov_7.301984
4893	NODE_3_length_1488_cov_7.301984	94.118	85	5	0	753	363	447	1488	609	693	3.9e-32	130	85	4893_NODE_3_length_1488_cov_7.301984
4893	NODE_3_length_1488_cov_7.301984	91.429	70	6	0	753	182	251	1488	243	312	3.96e-22	97.1	70	4893_NODE_3_length_1488_cov_7.301984
4932	NODE_1_length_1954_cov_69.493706	99.796	489	1	0	996	1	489	1954	1606	1118	0	898	489	4932_NODE_1_length_1954_cov_69.493706
4932	NODE_1_length_1954_cov_69.493706	99.487	195	1	0	996	654	848	1954	748	554	7.87e-100	355	195	4932_NODE_1_length_1954_cov_69.493706
4932	NODE_1_length_1954_cov_69.493706	99.419	172	1	0	996	487	658	1954	1002	831	4.8e-87	313	172	4932_NODE_1_length_1954_cov_69.493706
4932	NODE_2_length_674_cov_6.813528	100	82	0	0	996	915	996	674	360	441	1.11e-38	152	82	4932_NODE_2_length_674_cov_6.813528
4932	NODE_2_length_674_cov_6.813528	100	74	0	0	996	845	918	674	140	213	3.1e-34	137	74	4932_NODE_2_length_674_cov_6.813528
4942	NODE_2_length_1743_cov_22.599010	99.387	163	1	0	574	337	499	1743	971	809	2.76e-82	296	163	4942_NODE_2_length_1743_cov_22.599010
4942	NODE_2_length_1743_cov_22.599010	99.145	117	1	0	574	224	340	1743	1231	1115	1.03e-56	211	117	4942_NODE_2_length_1743_cov_22.599010
4942	NODE_2_length_1743_cov_22.599010	98.765	81	1	0	574	92	172	1743	1606	1526	1.06e-36	145	81	4942_NODE_2_length_1743_cov_22.599010
4942	NODE_2_length_1743_cov_22.599010	100	76	0	0	574	499	574	1743	388	313	1.37e-35	141	76	4942_NODE_2_length_1743_cov_22.599010
4942	NODE_2_length_1743_cov_22.599010	98.182	55	1	0	574	168	222	1743	1392	1338	3e-22	97.1	55	4942_NODE_2_length_1743_cov_22.599010
4942	NODE_1_length_3110_cov_13.006034	93.865	163	10	0	574	337	499	3110	1425	1263	2.82e-67	246	163	4942_NODE_1_length_3110_cov_13.006034
4942	NODE_1_length_3110_cov_13.006034	94.017	117	7	0	574	224	340	3110	1679	1563	1.04e-46	178	117	4942_NODE_1_length_3110_cov_13.006034
4942	NODE_1_length_3110_cov_13.006034	96.053	76	3	0	574	499	574	3110	698	623	1.38e-30	124	76	4942_NODE_1_length_3110_cov_13.006034
4942	NODE_1_length_3110_cov_13.006034	91.176	68	6	0	574	1	68	3110	2738	2671	3.88e-21	93.5	68	4942_NODE_1_length_3110_cov_13.006034
4942	NODE_1_length_3110_cov_13.006034	98.214	56	1	0	574	168	223	3110	1832	1777	8.35e-23	99	56	4942_NODE_1_length_3110_cov_13.006034
4942	NODE_4_length_959_cov_25.197115	92.941	170	9	2	574	1	168	959	435	603	1.01e-66	244	170	4942_NODE_4_length_959_cov_25.197115
4942	NODE_3_length_994_cov_5.807382	98.305	59	1	0	574	1	59	994	485	543	1.79e-24	104	59	4942_NODE_3_length_994_cov_5.807382
4951	NODE_1_length_1526_cov_11.166548	98.896	453	2	1	548	99	548	1526	772	1224	0	806	453	4951_NODE_1_length_1526_cov_11.166548
4951	NODE_1_length_1526_cov_11.166548	99.01	101	1	0	548	1	101	1526	303	403	7.68e-48	182	101	4951_NODE_1_length_1526_cov_11.166548
4951	NODE_2_length_1343_cov_16.947368	93.987	449	24	2	548	102	547	1343	874	426	0	676	449	4951_NODE_2_length_1343_cov_16.947368
4951	NODE_2_length_1343_cov_16.947368	97.802	91	2	0	548	11	101	1343	1343	1253	1.29e-40	158	91	4951_NODE_2_length_1343_cov_16.947368
4954	NODE_2_length_1328_cov_43.268110	99.762	420	1	0	911	1	420	1328	373	792	0	771	420	4954_NODE_2_length_1328_cov_43.268110
4954	NODE_2_length_1328_cov_43.268110	100	88	0	0	911	419	506	1328	1015	1102	4.67e-42	163	88	4954_NODE_2_length_1328_cov_43.268110
4954	NODE_1_length_1376_cov_21.576461	100	95	0	0	911	506	600	1376	442	536	6e-46	176	95	4954_NODE_1_length_1376_cov_21.576461
4954	NODE_1_length_1376_cov_21.576461	96.053	76	1	1	911	591	664	1376	673	748	7.93e-30	122	76	4954_NODE_1_length_1376_cov_21.576461
4954	NODE_1_length_1376_cov_21.576461	100	59	0	0	911	663	721	1376	829	887	6.18e-26	110	59	4954_NODE_1_length_1376_cov_21.576461
4954	NODE_3_length_667_cov_2.151852	100	76	0	0	911	760	835	667	296	221	2.19e-35	141	76	4954_NODE_3_length_667_cov_2.151852
4989	NODE_1_length_1467_cov_30.744030	100	181	0	0	321	1	181	1467	432	612	3.19e-94	335	181	4989_NODE_1_length_1467_cov_30.744030
4989	NODE_1_length_1467_cov_30.744030	100	124	0	0	321	181	304	1467	740	863	1.55e-62	230	124	4989_NODE_1_length_1467_cov_30.744030
4989	NODE_3_length_1199_cov_15.291978	96.133	181	7	0	321	1	181	1199	178	358	1.5e-82	296	181	4989_NODE_3_length_1199_cov_15.291978
4989	NODE_3_length_1199_cov_15.291978	93.548	124	8	0	321	181	304	1199	463	586	3.4e-49	185	124	4989_NODE_3_length_1199_cov_15.291978
4989	NODE_6_length_1125_cov_16.930862	95.58	181	8	0	321	1	181	1125	839	659	7e-81	291	181	4989_NODE_6_length_1125_cov_16.930862
4989	NODE_6_length_1125_cov_16.930862	95.161	124	6	0	321	181	304	1125	536	413	1.57e-52	196	124	4989_NODE_6_length_1125_cov_16.930862
4989	NODE_4_length_1191_cov_25.941729	95.028	181	9	0	321	1	181	1191	775	595	3.26e-79	285	181	4989_NODE_4_length_1191_cov_25.941729
4989	NODE_4_length_1191_cov_25.941729	95.968	124	5	0	321	181	304	1191	474	351	3.37e-54	202	124	4989_NODE_4_length_1191_cov_25.941729
4989	NODE_2_length_1314_cov_12.083404	95.028	181	9	0	321	1	181	1314	389	569	3.26e-79	285	181	4989_NODE_2_length_1314_cov_12.083404
4989	NODE_2_length_1314_cov_12.083404	95.968	124	5	0	321	181	304	1314	692	815	3.37e-54	202	124	4989_NODE_2_length_1314_cov_12.083404
4989	NODE_7_length_925_cov_22.573935	93.889	180	10	1	321	2	181	925	792	614	9.12e-75	270	180	4989_NODE_7_length_925_cov_22.573935
4989	NODE_7_length_925_cov_22.573935	95.968	124	5	0	321	181	304	925	487	364	3.37e-54	202	124	4989_NODE_7_length_925_cov_22.573935
4989	NODE_5_length_1171_cov_14.216475	94.355	124	7	0	321	181	304	1171	426	549	7.3e-51	191	124	4989_NODE_5_length_1171_cov_14.216475
4989	NODE_5_length_1171_cov_14.216475	94.382	89	5	0	321	93	181	1171	211	299	9.65e-35	137	89	4989_NODE_5_length_1171_cov_14.216475
4992	NODE_1_length_4464_cov_22.556837	99.142	233	2	0	1519	202	434	4464	3181	2949	4.22e-119	420	233	4992_NODE_1_length_4464_cov_22.556837
4992	NODE_1_length_4464_cov_22.556837	99.465	187	1	0	1519	1333	1519	4464	578	392	3.38e-95	340	187	4992_NODE_1_length_4464_cov_22.556837
4992	NODE_1_length_4464_cov_22.556837	98.883	179	2	0	1519	580	758	4464	2551	2373	4.4e-89	320	179	4992_NODE_1_length_4464_cov_22.556837
4992	NODE_1_length_4464_cov_22.556837	99.422	173	1	0	1519	998	1170	4464	1432	1260	2.05e-87	315	173	4992_NODE_1_length_4464_cov_22.556837
4992	NODE_1_length_4464_cov_22.556837	98.83	171	2	0	1519	32	202	4464	3443	3273	1.23e-84	305	171	4992_NODE_1_length_4464_cov_22.556837
4992	NODE_1_length_4464_cov_22.556837	99.394	165	1	0	1519	1171	1335	4464	832	668	5.73e-83	300	165	4992_NODE_1_length_4464_cov_22.556837
4992	NODE_1_length_4464_cov_22.556837	99.31	145	1	0	1519	435	579	4464	2786	2642	7.52e-72	263	145	4992_NODE_1_length_4464_cov_22.556837
4992	NODE_1_length_4464_cov_22.556837	100	127	0	0	1519	757	883	4464	2279	2153	1.64e-63	235	127	4992_NODE_1_length_4464_cov_22.556837
4992	NODE_1_length_4464_cov_22.556837	100	116	0	0	1519	883	998	4464	2016	1901	2.14e-57	215	116	4992_NODE_1_length_4464_cov_22.556837
4992	NODE_6_length_357_cov_11.000000	99.02	102	1	0	1519	333	434	357	1	102	6.02e-48	183	102	4992_NODE_6_length_357_cov_11.000000
4992	NODE_5_length_426_cov_2.565217	84.615	117	18	0	1519	450	566	426	3	119	6.19e-28	117	117	4992_NODE_5_length_426_cov_2.565217
