qseqid	sseqid	pident	length	mismatch	gapopen	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	length.nuc	pair
4724	NODE_2_length_1204_cov_33.763231	95.816	239	10	0	660	1	239	1204	679	441	1.82e-109	387	239	4724_NODE_2_length_1204_cov_33.763231
4724	NODE_2_length_1204_cov_33.763231	93.605	172	8	1	660	492	660	1204	444	273	1.93e-69	254	172	4724_NODE_2_length_1204_cov_33.763231
4724	NODE_4_length_817_cov_55.371014	95.082	244	12	0	660	1	244	817	411	654	6.55e-109	385	244	4724_NODE_4_length_817_cov_55.371014
4724	NODE_4_length_817_cov_55.371014	96.154	78	3	0	660	245	322	817	740	817	1.22e-31	128	78	4724_NODE_4_length_817_cov_55.371014
4724	NODE_6_length_807_cov_42.933824	94.262	244	14	0	660	1	244	807	407	164	1.42e-105	374	244	4724_NODE_6_length_807_cov_42.933824
4724	NODE_6_length_807_cov_42.933824	96.154	78	3	0	660	245	322	807	78	1	1.22e-31	128	78	4724_NODE_6_length_807_cov_42.933824
4724	NODE_9_length_521_cov_2.104061	100	188	0	0	660	1	188	521	334	521	8.59e-98	348	188	4724_NODE_9_length_521_cov_2.104061
4724	NODE_8_length_584_cov_3.934354	95.789	190	8	0	660	471	660	584	318	129	1.46e-85	307	190	4724_NODE_8_length_584_cov_3.934354
4724	NODE_7_length_706_cov_11.010363	95.789	190	8	0	660	471	660	706	416	227	1.46e-85	307	190	4724_NODE_7_length_706_cov_11.010363
4724	NODE_3_length_992_cov_12.191908	95.181	166	8	0	660	1	166	992	420	585	3.2e-72	263	166	4724_NODE_3_length_992_cov_12.191908
4724	NODE_5_length_814_cov_9.666667	93.491	169	6	4	660	492	655	814	442	610	3.22e-67	246	169	4724_NODE_5_length_814_cov_9.666667
4724	NODE_5_length_814_cov_9.666667	97.403	77	2	0	660	163	239	814	369	445	9.42e-33	132	77	4724_NODE_5_length_814_cov_9.666667
4724	NODE_10_length_482_cov_89.470423	96.203	79	3	0	660	245	323	482	433	355	3.39e-32	130	79	4724_NODE_10_length_482_cov_89.470423
4744	NODE_2_length_573_cov_2.872197	97.436	117	3	0	226	1	117	573	397	281	8.34e-54	200	117	4744_NODE_2_length_573_cov_2.872197
4744	NODE_1_length_1125_cov_41.781563	98.684	76	1	0	226	118	193	1125	466	541	2.39e-34	135	76	4744_NODE_1_length_1125_cov_41.781563
4757	NODE_1_length_1861_cov_10.782007	98.857	175	2	0	551	161	335	1861	628	454	2.61e-87	313	175	4757_NODE_1_length_1861_cov_10.782007
4757	NODE_1_length_1861_cov_10.782007	98.75	160	2	0	551	1	160	1861	1501	1342	5.69e-79	285	160	4757_NODE_1_length_1861_cov_10.782007
4757	NODE_2_length_1179_cov_34.576996	99.107	112	1	0	551	440	551	1179	456	345	5.89e-54	202	112	4757_NODE_2_length_1179_cov_34.576996
4757	NODE_2_length_1179_cov_34.576996	100	104	0	0	551	336	439	1179	721	618	3.55e-51	193	104	4757_NODE_2_length_1179_cov_34.576996
4793	NODE_2_length_1395_cov_103.714511	98.706	541	7	0	1011	183	723	1395	357	897	0	961	541	4793_NODE_2_length_1395_cov_103.714511
4793	NODE_1_length_1500_cov_62.624181	95.933	541	22	0	1011	183	723	1500	1047	507	0	878	541	4793_NODE_1_length_1500_cov_62.624181
4793	NODE_1_length_1500_cov_62.624181	98.246	57	0	1	1011	721	776	1500	293	237	1.48e-22	99	57	4793_NODE_1_length_1500_cov_62.624181
4793	NODE_1_length_1500_cov_62.624181	98.113	53	1	0	1011	130	182	1500	1469	1417	6.88e-21	93.5	53	4793_NODE_1_length_1500_cov_62.624181
4793	NODE_3_length_1124_cov_28.837513	99.265	136	1	0	1011	1	136	1124	668	533	4.99e-67	246	136	4793_NODE_3_length_1124_cov_28.837513
4793	NODE_4_length_1096_cov_33.337461	98.529	136	2	0	1011	1	136	1096	504	639	2.32e-65	241	136	4793_NODE_4_length_1096_cov_33.337461
4796	NODE_1_length_1701_cov_73.335451	98.773	163	2	0	720	312	474	1701	807	645	1.61e-80	291	163	4796_NODE_1_length_1701_cov_73.335451
4796	NODE_1_length_1701_cov_73.335451	99.153	118	1	0	720	133	250	1701	1282	1165	3.58e-57	213	118	4796_NODE_1_length_1701_cov_73.335451
4796	NODE_1_length_1701_cov_73.335451	98.261	115	1	1	720	25	138	1701	1482	1368	2.78e-53	200	115	4796_NODE_1_length_1701_cov_73.335451
4796	NODE_1_length_1701_cov_73.335451	93.59	78	4	1	720	475	551	1701	260	183	1.04e-27	115	78	4796_NODE_1_length_1701_cov_73.335451
4796	NODE_1_length_1701_cov_73.335451	98.551	69	0	1	720	249	316	1701	981	913	2.23e-29	121	69	4796_NODE_1_length_1701_cov_73.335451
4796	NODE_2_length_1618_cov_12.961771	95.902	122	5	0	720	599	720	1618	605	484	1e-52	198	122	4796_NODE_2_length_1618_cov_12.961771
4796	NODE_2_length_1618_cov_12.961771	100	62	0	0	720	537	598	1618	1207	1146	1.04e-27	115	62	4796_NODE_2_length_1618_cov_12.961771
4802	NODE_2_length_2063_cov_32.069215	97.638	127	3	0	784	264	390	2063	1374	1500	8.39e-59	219	127	4802_NODE_2_length_2063_cov_32.069215
4802	NODE_2_length_2063_cov_32.069215	97.087	103	3	0	784	1	103	2063	425	527	1.84e-45	174	103	4802_NODE_2_length_2063_cov_32.069215
4802	NODE_2_length_2063_cov_32.069215	96.429	84	3	0	784	460	543	2063	1797	1880	6.72e-35	139	84	4802_NODE_2_length_2063_cov_32.069215
4802	NODE_2_length_2063_cov_32.069215	98.649	74	1	0	784	101	174	2063	749	822	1.12e-32	132	74	4802_NODE_2_length_2063_cov_32.069215
4802	NODE_2_length_2063_cov_32.069215	98.63	73	1	0	784	389	461	2063	1630	1702	4.04e-32	130	73	4802_NODE_2_length_2063_cov_32.069215
4802	NODE_2_length_2063_cov_32.069215	95.714	70	3	0	784	168	237	2063	900	969	4.07e-27	113	70	4802_NODE_2_length_2063_cov_32.069215
4802	NODE_3_length_1477_cov_19.292593	99.107	112	1	0	784	673	784	1477	609	498	8.45e-54	202	112	4802_NODE_3_length_1477_cov_19.292593
4802	NODE_3_length_1477_cov_19.292593	98.551	69	1	0	784	543	611	1477	1133	1065	6.76e-30	122	69	4802_NODE_3_length_1477_cov_19.292593
4802	NODE_3_length_1477_cov_19.292593	100	65	0	0	784	611	675	1477	808	744	2.43e-29	121	65	4802_NODE_3_length_1477_cov_19.292593
4802	NODE_6_length_605_cov_47.841004	92.913	127	9	0	784	264	390	605	368	494	8.51e-49	185	127	4802_NODE_6_length_605_cov_47.841004
4802	NODE_1_length_2146_cov_30.176820	92.913	127	9	0	784	264	390	2146	1296	1422	8.51e-49	185	127	4802_NODE_1_length_2146_cov_30.176820
4802	NODE_1_length_2146_cov_30.176820	96.429	84	3	0	784	460	543	2146	1693	1776	6.72e-35	139	84	4802_NODE_1_length_2146_cov_30.176820
4802	NODE_1_length_2146_cov_30.176820	88.06	67	5	1	784	171	237	2146	793	856	5.34e-16	76.8	67	4802_NODE_1_length_2146_cov_30.176820
4802	NODE_4_length_1016_cov_46.281215	94.643	112	6	0	784	673	784	1016	513	624	1.84e-45	174	112	4802_NODE_4_length_1016_cov_46.281215
4802	NODE_4_length_1016_cov_46.281215	94.203	69	4	0	784	543	611	1016	1	69	6.81e-25	106	69	4802_NODE_4_length_1016_cov_46.281215
4802	NODE_4_length_1016_cov_46.281215	100	65	0	0	784	611	675	1016	315	379	2.43e-29	121	65	4802_NODE_4_length_1016_cov_46.281215
4802	NODE_7_length_544_cov_31.335731	96.19	105	4	0	784	680	784	544	542	438	6.62e-45	172	105	4802_NODE_7_length_544_cov_31.335731
4802	NODE_8_length_520_cov_36.519084	98.649	74	1	0	784	101	174	520	50	123	1.12e-32	132	74	4802_NODE_8_length_520_cov_36.519084
4802	NODE_8_length_520_cov_36.519084	94.286	70	4	0	784	168	237	520	201	270	1.89e-25	108	70	4802_NODE_8_length_520_cov_36.519084
4806	NODE_2_length_2018_cov_8.015336	96.567	233	3	1	557	1	233	2018	1718	1491	7.13e-108	381	233	4806_NODE_2_length_2018_cov_8.015336
4806	NODE_2_length_2018_cov_8.015336	99.074	108	1	0	557	234	341	2018	1165	1058	9.97e-52	195	108	4806_NODE_2_length_2018_cov_8.015336
4806	NODE_2_length_2018_cov_8.015336	98.734	79	1	0	557	401	479	2018	438	360	1.32e-35	141	79	4806_NODE_2_length_2018_cov_8.015336
4806	NODE_2_length_2018_cov_8.015336	100	62	0	0	557	339	400	2018	970	909	7.99e-28	115	62	4806_NODE_2_length_2018_cov_8.015336
4806	NODE_1_length_2523_cov_12.285058	93.991	233	14	0	557	1	233	2523	2207	1975	1.55e-99	353	233	4806_NODE_1_length_2523_cov_12.285058
4806	NODE_1_length_2523_cov_12.285058	97.468	79	2	0	557	401	479	2523	547	469	6.13e-34	135	79	4806_NODE_1_length_2523_cov_12.285058
4806	NODE_1_length_2523_cov_12.285058	96.721	61	2	0	557	339	399	2523	1027	967	6.22e-24	102	61	4806_NODE_1_length_2523_cov_12.285058
4848	NODE_1_length_2504_cov_15.642406	97.08	274	8	0	621	4	277	2504	2038	1765	2.76e-132	462	274	4848_NODE_1_length_2504_cov_15.642406
4848	NODE_1_length_2504_cov_15.642406	97.717	219	4	1	621	274	492	2504	1518	1301	3.7e-106	375	219	4848_NODE_1_length_2504_cov_15.642406
4848	NODE_1_length_2504_cov_15.642406	97.6	125	3	0	621	497	621	2504	638	514	8.54e-58	215	125	4848_NODE_1_length_2504_cov_15.642406
4848	NODE_2_length_1824_cov_18.269299	98.63	219	2	1	621	274	492	1824	1395	1178	1.71e-109	387	219	4848_NODE_2_length_1824_cov_18.269299
4848	NODE_2_length_1824_cov_18.269299	97.403	154	4	0	621	124	277	1824	1824	1671	3.01e-72	263	154	4848_NODE_2_length_1824_cov_18.269299
4848	NODE_2_length_1824_cov_18.269299	97.581	124	3	0	621	497	620	1824	516	393	3.07e-57	213	124	4848_NODE_2_length_1824_cov_18.269299
4848	NODE_3_length_691_cov_1.888298	96.196	184	7	0	621	1	184	691	508	691	6.37e-84	302	184	4848_NODE_3_length_691_cov_1.888298
4889	NODE_1_length_1677_cov_14.052258	97.403	154	4	0	559	328	481	1677	1264	1417	2.71e-72	263	154	4889_NODE_1_length_1677_cov_14.052258
4889	NODE_1_length_1677_cov_14.052258	99.329	149	1	0	559	58	206	1677	307	455	1.62e-74	270	149	4889_NODE_1_length_1677_cov_14.052258
4889	NODE_1_length_1677_cov_14.052258	98.347	121	2	0	559	207	327	1677	921	1041	2.76e-57	213	121	4889_NODE_1_length_1677_cov_14.052258
4889	NODE_1_length_1677_cov_14.052258	98.361	61	1	0	559	1	61	1677	162	222	1.34e-25	108	61	4889_NODE_1_length_1677_cov_14.052258
4889	NODE_2_length_1557_cov_17.511189	94.771	153	8	0	559	329	481	1557	1356	1508	4.56e-65	239	153	4889_NODE_2_length_1557_cov_17.511189
4889	NODE_2_length_1557_cov_17.511189	96.694	121	4	0	559	207	327	1557	1016	1136	5.98e-54	202	121	4889_NODE_2_length_1557_cov_17.511189
4890	NODE_3_length_624_cov_1.152918	97.101	138	4	0	575	438	575	624	299	162	2.18e-63	233	138	4890_NODE_3_length_624_cov_1.152918
4890	NODE_1_length_1373_cov_13.532905	97.778	135	3	0	575	103	237	1373	1062	928	2.18e-63	233	135	4890_NODE_1_length_1373_cov_13.532905
4890	NODE_1_length_1373_cov_13.532905	96.739	92	2	1	575	233	324	1373	832	742	6.29e-39	152	92	4890_NODE_1_length_1373_cov_13.532905
4890	NODE_1_length_1373_cov_13.532905	98.551	69	1	0	575	1	69	1373	1360	1292	4.93e-30	122	69	4890_NODE_1_length_1373_cov_13.532905
4890	NODE_1_length_1373_cov_13.532905	100	67	0	0	575	371	437	1373	482	416	1.37e-30	124	67	4890_NODE_1_length_1373_cov_13.532905
4890	NODE_1_length_1373_cov_13.532905	96.078	51	2	0	575	323	373	1373	635	585	2.33e-18	84.2	51	4890_NODE_1_length_1373_cov_13.532905
4890	NODE_2_length_1274_cov_13.894507	93.846	130	8	0	575	103	232	1274	201	330	2.86e-52	196	130	4890_NODE_2_length_1274_cov_13.894507
4893	NODE_2_length_1598_cov_26.175391	97.794	136	1	2	753	366	500	1598	969	835	2.87e-63	233	136	4893_NODE_2_length_1598_cov_26.175391
4893	NODE_2_length_1598_cov_26.175391	96.581	117	4	0	753	251	367	1598	1181	1065	1.36e-51	195	117	4893_NODE_2_length_1598_cov_26.175391
4893	NODE_2_length_1598_cov_26.175391	97.222	108	3	0	753	147	254	1598	1371	1264	2.94e-48	183	108	4893_NODE_2_length_1598_cov_26.175391
4893	NODE_2_length_1598_cov_26.175391	95.192	104	5	0	753	590	693	1598	197	94	1.06e-42	165	104	4893_NODE_2_length_1598_cov_26.175391
4893	NODE_2_length_1598_cov_26.175391	100	103	0	0	753	492	594	1598	399	297	1.75e-50	191	103	4893_NODE_2_length_1598_cov_26.175391
4893	NODE_1_length_2389_cov_25.148983	94.853	136	5	2	753	366	500	2389	1205	1071	1.35e-56	211	136	4893_NODE_1_length_2389_cov_25.148983
4893	NODE_1_length_2389_cov_25.148983	97.778	135	2	1	753	19	153	2389	2054	1921	1.03e-62	231	135	4893_NODE_1_length_2389_cov_25.148983
4893	NODE_1_length_2389_cov_25.148983	96.581	117	4	0	753	251	367	2389	1419	1303	1.36e-51	195	117	4893_NODE_1_length_2389_cov_25.148983
4893	NODE_1_length_2389_cov_25.148983	92.593	108	8	0	753	147	254	2389	1606	1499	6.4e-40	156	108	4893_NODE_1_length_2389_cov_25.148983
4893	NODE_1_length_2389_cov_25.148983	98.077	104	2	0	753	590	693	2389	507	404	1.06e-47	182	104	4893_NODE_1_length_2389_cov_25.148983
4893	NODE_1_length_2389_cov_25.148983	96.117	103	4	0	753	492	594	2389	709	607	8.22e-44	169	103	4893_NODE_1_length_2389_cov_25.148983
4893	NODE_1_length_2389_cov_25.148983	98.333	60	1	0	753	694	753	2389	207	148	6.54e-25	106	60	4893_NODE_1_length_2389_cov_25.148983
4893	NODE_3_length_479_cov_2.122159	95	120	6	0	753	248	367	479	256	375	6.31e-50	189	120	4893_NODE_3_length_479_cov_2.122159
4893	NODE_3_length_479_cov_2.122159	96.19	105	4	0	753	147	251	479	69	173	6.35e-45	172	105	4893_NODE_3_length_479_cov_2.122159
4932	NODE_1_length_1944_cov_56.596588	98.156	488	9	0	996	2	489	1944	1591	1104	0	852	488	4932_NODE_1_length_1944_cov_56.596588
4932	NODE_1_length_1944_cov_56.596588	98.485	198	3	0	996	654	851	1944	734	537	3.64e-98	350	198	4932_NODE_1_length_1944_cov_56.596588
4932	NODE_1_length_1944_cov_56.596588	98.256	172	3	0	996	487	658	1944	988	817	1.03e-83	302	172	4932_NODE_1_length_1944_cov_56.596588
4932	NODE_2_length_819_cov_10.901734	100	82	0	0	996	915	996	819	439	358	1.1e-38	152	82	4932_NODE_2_length_819_cov_10.901734
4932	NODE_2_length_819_cov_10.901734	100	74	0	0	996	845	918	819	659	586	3.08e-34	137	74	4932_NODE_2_length_819_cov_10.901734
4942	NODE_2_length_2601_cov_20.635004	99.387	163	1	0	574	337	499	2601	1049	887	2.74e-82	296	163	4942_NODE_2_length_2601_cov_20.635004
4942	NODE_2_length_2601_cov_20.635004	99.145	117	1	0	574	224	340	2601	1308	1192	1.02e-56	211	117	4942_NODE_2_length_2601_cov_20.635004
4942	NODE_2_length_2601_cov_20.635004	98.78	82	1	0	574	92	173	2601	1682	1601	2.92e-37	147	82	4942_NODE_2_length_2601_cov_20.635004
4942	NODE_2_length_2601_cov_20.635004	100	76	0	0	574	499	574	2601	454	379	1.36e-35	141	76	4942_NODE_2_length_2601_cov_20.635004
4942	NODE_2_length_2601_cov_20.635004	96.61	59	2	0	574	1	59	2601	2327	2269	8.3e-23	99	59	4942_NODE_2_length_2601_cov_20.635004
4942	NODE_2_length_2601_cov_20.635004	100	55	0	0	574	168	222	2601	1468	1414	6.41e-24	102	55	4942_NODE_2_length_2601_cov_20.635004
4942	NODE_1_length_2895_cov_14.798049	93.865	163	10	0	574	337	499	2895	1679	1841	2.8e-67	246	163	4942_NODE_1_length_2895_cov_14.798049
4942	NODE_1_length_2895_cov_14.798049	94.872	117	6	0	574	224	340	2895	1425	1541	2.23e-48	183	117	4942_NODE_1_length_2895_cov_14.798049
4942	NODE_1_length_2895_cov_14.798049	96.61	59	2	0	574	1	59	2895	371	429	8.3e-23	99	59	4942_NODE_1_length_2895_cov_14.798049
4942	NODE_1_length_2895_cov_14.798049	98.214	56	1	0	574	168	223	2895	1276	1331	8.3e-23	99	56	4942_NODE_1_length_2895_cov_14.798049
4951	NODE_2_length_1525_cov_19.645207	98.013	453	6	1	548	99	548	1525	653	1105	0	784	453	4951_NODE_2_length_1525_cov_19.645207
4951	NODE_2_length_1525_cov_19.645207	100	101	0	0	548	1	101	1525	177	277	1.64e-49	187	101	4951_NODE_2_length_1525_cov_19.645207
4951	NODE_1_length_1661_cov_17.357236	93.157	453	28	1	548	99	548	1661	705	1157	0	662	453	4951_NODE_1_length_1661_cov_17.357236
4951	NODE_1_length_1661_cov_17.357236	98.02	101	2	0	548	1	101	1661	241	341	3.55e-46	176	101	4951_NODE_1_length_1661_cov_17.357236
4951	NODE_3_length_995_cov_3.842166	89.367	442	32	5	548	99	534	995	297	729	3.04e-156	542	442	4951_NODE_3_length_995_cov_3.842166
4954	NODE_1_length_1512_cov_44.964621	98.571	420	6	0	911	1	420	1512	969	550	0	743	420	4954_NODE_1_length_1512_cov_44.964621
4954	NODE_1_length_1512_cov_44.964621	98.901	91	1	0	911	419	509	1512	327	237	4.65e-42	163	91	4954_NODE_1_length_1512_cov_44.964621
4954	NODE_2_length_1056_cov_28.302476	98.947	95	1	0	911	506	600	1056	608	514	2.78e-44	171	95	4954_NODE_2_length_1056_cov_28.302476
4954	NODE_2_length_1056_cov_28.302476	96.97	66	2	0	911	599	664	1056	367	302	1.71e-26	111	66	4954_NODE_2_length_1056_cov_28.302476
4954	NODE_2_length_1056_cov_28.302476	100	59	0	0	911	663	721	1056	221	163	6.14e-26	110	59	4954_NODE_2_length_1056_cov_28.302476
4954	NODE_4_length_624_cov_1.380282	98.684	76	1	0	911	760	835	624	156	231	1.01e-33	135	76	4954_NODE_4_length_624_cov_1.380282
4954	NODE_5_length_556_cov_2.018648	95.652	69	3	0	911	832	900	556	318	386	1.71e-26	111	69	4954_NODE_5_length_556_cov_2.018648
4989	NODE_5_length_1169_cov_28.325336	97.238	181	5	0	321	1	181	1169	950	770	6.91e-86	307	181	4989_NODE_5_length_1169_cov_28.325336
4989	NODE_5_length_1169_cov_28.325336	89.231	130	7	3	321	181	304	1169	643	515	2.65e-40	156	130	4989_NODE_5_length_1169_cov_28.325336
4989	NODE_3_length_1218_cov_42.294225	97.238	181	5	0	321	1	181	1218	900	720	6.91e-86	307	181	4989_NODE_3_length_1218_cov_42.294225
4989	NODE_3_length_1218_cov_42.294225	95.161	124	6	0	321	181	304	1218	594	471	1.56e-52	196	124	4989_NODE_3_length_1218_cov_42.294225
4989	NODE_6_length_734_cov_1.233937	95.58	181	8	0	321	1	181	734	117	297	6.96e-81	291	181	4989_NODE_6_length_734_cov_1.233937
4989	NODE_6_length_734_cov_1.233937	96.774	124	4	0	321	181	304	734	420	543	7.21e-56	207	124	4989_NODE_6_length_734_cov_1.233937
4989	NODE_2_length_1286_cov_36.767903	95.028	181	9	0	321	1	181	1286	1005	825	3.24e-79	285	181	4989_NODE_2_length_1286_cov_36.767903
4989	NODE_1_length_1344_cov_39.122432	94.475	181	10	0	321	1	181	1344	379	559	1.51e-77	279	181	4989_NODE_1_length_1344_cov_39.122432
4989	NODE_1_length_1344_cov_39.122432	96.748	123	4	0	321	182	304	1344	686	808	2.59e-55	206	123	4989_NODE_1_length_1344_cov_39.122432
4989	NODE_9_length_438_cov_1.646302	95.968	124	5	0	321	181	304	438	214	337	3.35e-54	202	124	4989_NODE_9_length_438_cov_1.646302
4989	NODE_9_length_438_cov_1.646302	97.647	85	2	0	321	97	181	438	1	85	1.59e-37	147	85	4989_NODE_9_length_438_cov_1.646302
4989	NODE_8_length_615_cov_42.752049	95.935	123	5	0	321	182	304	615	30	152	1.21e-53	200	123	4989_NODE_8_length_615_cov_42.752049
4989	NODE_4_length_1209_cov_33.496303	95.161	124	6	0	321	181	304	1209	653	530	1.56e-52	196	124	4989_NODE_4_length_1209_cov_33.496303
4989	NODE_7_length_724_cov_36.750419	91.129	124	11	0	321	181	304	724	404	527	3.4e-44	169	124	4989_NODE_7_length_724_cov_36.750419
4989	NODE_7_length_724_cov_36.750419	93.103	116	8	0	321	1	116	724	158	273	9.46e-45	171	116	4989_NODE_7_length_724_cov_36.750419
4992	NODE_1_length_4377_cov_31.660706	98.283	233	4	0	1519	202	434	4377	3196	2964	9.07e-116	409	233	4992_NODE_1_length_4377_cov_31.660706
4992	NODE_1_length_4377_cov_31.660706	97.861	187	4	0	1519	1333	1519	4377	605	419	3.38e-90	324	187	4992_NODE_1_length_4377_cov_31.660706
4992	NODE_1_length_4377_cov_31.660706	98.883	179	2	0	1519	580	758	4377	2575	2397	4.37e-89	320	179	4992_NODE_1_length_4377_cov_31.660706
4992	NODE_1_length_4377_cov_31.660706	97.11	173	5	0	1519	998	1170	4377	1458	1286	9.53e-81	292	173	4992_NODE_1_length_4377_cov_31.660706
4992	NODE_1_length_4377_cov_31.660706	97.661	171	4	0	1519	32	202	4377	3458	3288	2.65e-81	294	171	4992_NODE_1_length_4377_cov_31.660706
4992	NODE_1_length_4377_cov_31.660706	96.97	165	5	0	1519	1171	1335	4377	859	695	2.67e-76	278	165	4992_NODE_1_length_4377_cov_31.660706
4992	NODE_1_length_4377_cov_31.660706	98.621	145	2	0	1519	435	579	4377	2813	2669	3.48e-70	257	145	4992_NODE_1_length_4377_cov_31.660706
4992	NODE_1_length_4377_cov_31.660706	98.425	127	2	0	1519	757	883	4377	2303	2177	3.53e-60	224	127	4992_NODE_1_length_4377_cov_31.660706
4992	NODE_1_length_4377_cov_31.660706	98.276	116	2	0	1519	883	998	4377	2039	1924	4.59e-54	204	116	4992_NODE_1_length_4377_cov_31.660706
