qseqid	sseqid	pident	length	mismatch	gapopen	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	length.nuc	pair
4793	NODE_2_length_1431_cov_54.987730	98.327	538	9	0	1011	186	723	1431	988	451	0	944	538	4793_NODE_2_length_1431_cov_54.987730
4793	NODE_2_length_1431_cov_54.987730	98.182	55	0	1	1011	128	182	1431	1414	1361	1.67e-21	95.3	55	4793_NODE_2_length_1431_cov_54.987730
4793	NODE_1_length_1802_cov_32.164776	95.749	541	23	0	1011	183	723	1802	460	1000	0	872	541	4793_NODE_1_length_1802_cov_32.164776
4793	NODE_1_length_1802_cov_32.164776	94.521	219	11	1	1011	774	991	1802	1554	1772	2.51e-94	337	219	4793_NODE_1_length_1802_cov_32.164776
4793	NODE_1_length_1802_cov_32.164776	98.246	57	0	1	1011	721	776	1802	1180	1236	1.29e-22	99	57	4793_NODE_1_length_1802_cov_32.164776
4793	NODE_1_length_1802_cov_32.164776	96.226	53	2	0	1011	130	182	1802	38	90	2.79e-19	87.9	53	4793_NODE_1_length_1802_cov_32.164776
4793	NODE_5_length_402_cov_1.414545	98.524	271	4	0	1011	453	723	402	402	132	3.94e-137	479	271	4793_NODE_5_length_402_cov_1.414545
4793	NODE_4_length_1129_cov_14.707585	99.265	136	1	0	1011	1	136	1129	589	724	4.35e-67	246	136	4793_NODE_4_length_1129_cov_14.707585
4793	NODE_3_length_1240_cov_23.072776	97.794	136	3	0	1011	1	136	1240	596	461	9.41e-64	235	136	4793_NODE_3_length_1240_cov_23.072776
4796	NODE_1_length_1556_cov_41.575927	99.387	163	1	0	720	312	474	1556	1001	1163	3.01e-82	296	163	4796_NODE_1_length_1556_cov_41.575927
4796	NODE_1_length_1556_cov_41.575927	100	118	0	0	720	133	250	1556	526	643	6.7e-59	219	118	4796_NODE_1_length_1556_cov_41.575927
4796	NODE_1_length_1556_cov_41.575927	96.522	115	3	1	720	25	138	1556	326	440	5.25e-50	189	115	4796_NODE_1_length_1556_cov_41.575927
4796	NODE_1_length_1556_cov_41.575927	98.551	69	0	1	720	249	316	1556	827	895	1.94e-29	121	69	4796_NODE_1_length_1556_cov_41.575927
4796	NODE_2_length_1448_cov_7.520061	98.361	122	2	0	720	599	720	1448	407	286	8.66e-58	215	122	4796_NODE_2_length_1448_cov_7.520061
4796	NODE_2_length_1448_cov_7.520061	100	62	0	0	720	537	598	1448	1008	947	9.04e-28	115	62	4796_NODE_2_length_1448_cov_7.520061
4796	NODE_3_length_630_cov_6.184891	87.179	117	8	1	720	609	718	630	271	387	4.18e-31	126	117	4796_NODE_3_length_630_cov_6.184891
4802	NODE_2_length_2202_cov_31.768193	98.425	127	2	0	784	264	390	2202	1456	1582	1.57e-60	224	127	4802_NODE_2_length_2202_cov_31.768193
4802	NODE_2_length_2202_cov_31.768193	97.087	103	3	0	784	1	103	2202	507	609	1.6e-45	174	103	4802_NODE_2_length_2202_cov_31.768193
4802	NODE_2_length_2202_cov_31.768193	97.619	84	2	0	784	460	543	2202	1880	1963	1.26e-36	145	84	4802_NODE_2_length_2202_cov_31.768193
4802	NODE_2_length_2202_cov_31.768193	100	74	0	0	784	101	174	2202	827	900	2.1e-34	137	74	4802_NODE_2_length_2202_cov_31.768193
4802	NODE_2_length_2202_cov_31.768193	97.26	73	2	0	784	389	461	2202	1712	1784	1.64e-30	124	73	4802_NODE_2_length_2202_cov_31.768193
4802	NODE_2_length_2202_cov_31.768193	95.714	70	3	0	784	168	237	2202	978	1047	3.55e-27	113	70	4802_NODE_2_length_2202_cov_31.768193
4802	NODE_3_length_1304_cov_18.023789	96.429	112	4	0	784	673	784	1304	493	382	7.41e-49	185	112	4802_NODE_3_length_1304_cov_18.023789
4802	NODE_3_length_1304_cov_18.023789	98.551	69	1	0	784	543	611	1304	1016	948	5.89e-30	122	69	4802_NODE_3_length_1304_cov_18.023789
4802	NODE_3_length_1304_cov_18.023789	100	65	0	0	784	611	675	1304	692	628	2.12e-29	121	65	4802_NODE_3_length_1304_cov_18.023789
4802	NODE_1_length_2212_cov_19.100719	92.126	127	10	0	784	264	390	2212	1383	1509	3.45e-47	180	127	4802_NODE_1_length_2212_cov_19.100719
4802	NODE_1_length_2212_cov_19.100719	91.262	103	8	1	784	1	103	2212	456	557	5.85e-35	139	103	4802_NODE_1_length_2212_cov_19.100719
4802	NODE_1_length_2212_cov_19.100719	97.619	84	2	0	784	460	543	2212	1780	1863	1.26e-36	145	84	4802_NODE_1_length_2212_cov_19.100719
4802	NODE_4_length_1207_cov_12.147222	95.413	109	5	0	784	673	781	1207	496	604	1.6e-45	174	109	4802_NODE_4_length_1207_cov_12.147222
4802	NODE_4_length_1207_cov_12.147222	100	65	0	0	784	611	675	1207	298	362	2.12e-29	121	65	4802_NODE_4_length_1207_cov_12.147222
4806	NODE_2_length_2013_cov_8.086957	99.142	233	2	0	557	1	233	2013	340	572	1.32e-119	420	233	4806_NODE_2_length_2013_cov_8.086957
4806	NODE_2_length_2013_cov_8.086957	99.074	108	1	0	557	234	341	2013	856	963	8.69e-52	195	108	4806_NODE_2_length_2013_cov_8.086957
4806	NODE_2_length_2013_cov_8.086957	98.734	79	1	0	557	401	479	2013	1595	1673	1.15e-35	141	79	4806_NODE_2_length_2013_cov_8.086957
4806	NODE_2_length_2013_cov_8.086957	100	62	0	0	557	339	400	2013	1049	1110	6.96e-28	115	62	4806_NODE_2_length_2013_cov_8.086957
4806	NODE_1_length_2550_cov_7.230293	93.562	233	15	0	557	1	233	2550	273	505	6.3e-98	348	233	4806_NODE_1_length_2550_cov_7.230293
4806	NODE_1_length_2550_cov_7.230293	93.671	79	5	0	557	401	479	2550	1976	2054	5.38e-29	119	79	4806_NODE_1_length_2550_cov_7.230293
4806	NODE_1_length_2550_cov_7.230293	96.721	61	2	0	557	339	399	2550	1442	1502	5.42e-24	102	61	4806_NODE_1_length_2550_cov_7.230293
4848	NODE_1_length_2485_cov_16.395250	97.112	277	8	0	621	1	277	2485	387	663	5.19e-134	468	277	4848_NODE_1_length_2485_cov_16.395250
4848	NODE_1_length_2485_cov_16.395250	98.63	219	2	1	621	274	492	2485	938	1155	1.49e-109	387	219	4848_NODE_1_length_2485_cov_16.395250
4848	NODE_1_length_2485_cov_16.395250	97.6	125	3	0	621	497	621	2485	1821	1945	7.46e-58	215	125	4848_NODE_1_length_2485_cov_16.395250
4889	NODE_2_length_1536_cov_7.640880	98.052	154	3	0	559	328	481	1536	359	206	5.07e-74	268	154	4889_NODE_2_length_1536_cov_7.640880
4889	NODE_2_length_1536_cov_7.640880	99.315	146	1	0	559	61	206	1536	1197	1052	6.55e-73	265	146	4889_NODE_2_length_1536_cov_7.640880
4889	NODE_2_length_1536_cov_7.640880	96.774	124	4	0	559	207	330	1536	586	463	1.12e-55	207	124	4889_NODE_2_length_1536_cov_7.640880
4889	NODE_2_length_1536_cov_7.640880	98.361	61	1	0	559	1	61	1536	1346	1286	1.17e-25	108	61	4889_NODE_2_length_1536_cov_7.640880
4889	NODE_1_length_1646_cov_10.662278	95.425	153	7	0	559	329	481	1646	1296	1448	8.54e-67	244	153	4889_NODE_1_length_1646_cov_10.662278
4889	NODE_1_length_1646_cov_10.662278	96.694	121	4	0	559	207	327	1646	962	1082	5.21e-54	202	121	4889_NODE_1_length_1646_cov_10.662278
4890	NODE_1_length_1357_cov_12.348780	98.519	135	2	0	575	103	237	1357	156	290	4.09e-65	239	135	4890_NODE_1_length_1357_cov_12.348780
4890	NODE_1_length_1357_cov_12.348780	94.898	98	4	1	575	227	324	1357	380	476	5.48e-39	152	98	4890_NODE_1_length_1357_cov_12.348780
4890	NODE_1_length_1357_cov_12.348780	100	67	0	0	575	371	437	1357	739	805	1.19e-30	124	67	4890_NODE_1_length_1357_cov_12.348780
4890	NODE_1_length_1357_cov_12.348780	92.308	52	3	1	575	55	105	1357	6	57	4.39e-15	73.1	52	4890_NODE_1_length_1357_cov_12.348780
4890	NODE_1_length_1357_cov_12.348780	98.039	51	1	0	575	323	373	1357	583	633	4.36e-20	89.8	51	4890_NODE_1_length_1357_cov_12.348780
4890	NODE_2_length_1062_cov_10.420321	97.692	130	3	0	575	103	232	1062	155	284	1.14e-60	224	130	4890_NODE_2_length_1062_cov_10.420321
4890	NODE_2_length_1062_cov_10.420321	92.308	52	3	1	575	55	105	1062	6	57	4.39e-15	73.1	52	4890_NODE_2_length_1062_cov_10.420321
4893	NODE_2_length_1787_cov_14.477108	98.529	136	0	2	753	366	500	1787	1163	1029	5.38e-65	239	136	4893_NODE_2_length_1787_cov_14.477108
4893	NODE_2_length_1787_cov_14.477108	98.291	117	2	0	753	251	367	1787	1375	1259	5.46e-55	206	117	4893_NODE_2_length_1787_cov_14.477108
4893	NODE_2_length_1787_cov_14.477108	97.222	108	3	0	753	147	254	1787	1565	1458	2.56e-48	183	108	4893_NODE_2_length_1787_cov_14.477108
4893	NODE_2_length_1787_cov_14.477108	97.115	104	3	0	753	590	693	1787	391	288	4.28e-46	176	104	4893_NODE_2_length_1787_cov_14.477108
4893	NODE_2_length_1787_cov_14.477108	100	103	0	0	753	492	594	1787	593	491	1.53e-50	191	103	4893_NODE_2_length_1787_cov_14.477108
4893	NODE_1_length_1853_cov_21.717265	95.588	136	4	2	753	366	500	1853	1059	925	2.52e-58	217	136	4893_NODE_1_length_1853_cov_21.717265
4893	NODE_1_length_1853_cov_21.717265	94.872	117	6	0	753	251	367	1853	1273	1157	2.56e-48	183	117	4893_NODE_1_length_1853_cov_21.717265
4893	NODE_1_length_1853_cov_21.717265	95.37	108	5	0	753	147	254	1853	1463	1356	5.54e-45	172	108	4893_NODE_1_length_1853_cov_21.717265
4893	NODE_1_length_1853_cov_21.717265	98.077	104	2	0	753	590	693	1853	287	184	9.2e-48	182	104	4893_NODE_1_length_1853_cov_21.717265
4893	NODE_1_length_1853_cov_21.717265	96.117	103	4	0	753	492	594	1853	490	388	7.16e-44	169	103	4893_NODE_1_length_1853_cov_21.717265
4893	NODE_1_length_1853_cov_21.717265	96.721	61	1	1	753	93	153	1853	1853	1794	2.65e-23	100	61	4893_NODE_1_length_1853_cov_21.717265
4932	NODE_1_length_1902_cov_48.048451	98.569	489	7	0	996	1	489	1902	362	850	0	865	489	4932_NODE_1_length_1902_cov_48.048451
4932	NODE_1_length_1902_cov_48.048451	98.958	192	2	0	996	654	845	1902	1220	1411	1.48e-96	344	192	4932_NODE_1_length_1902_cov_48.048451
4932	NODE_1_length_1902_cov_48.048451	98.256	172	3	0	996	487	658	1902	966	1137	9.01e-84	302	172	4932_NODE_1_length_1902_cov_48.048451
4932	NODE_2_length_1268_cov_4.294479	100	82	0	0	996	915	996	1268	766	847	9.6e-39	152	82	4932_NODE_2_length_1268_cov_4.294479
4932	NODE_2_length_1268_cov_4.294479	100	74	0	0	996	845	918	1268	546	619	2.69e-34	137	74	4932_NODE_2_length_1268_cov_4.294479
4942	NODE_2_length_1755_cov_17.854423	98.16	163	3	0	574	337	499	1755	1114	952	5.17e-79	285	163	4942_NODE_2_length_1755_cov_17.854423
4942	NODE_2_length_1755_cov_17.854423	98.291	117	2	0	574	224	340	1755	1370	1254	4.14e-55	206	117	4942_NODE_2_length_1755_cov_17.854423
4942	NODE_2_length_1755_cov_17.854423	95.122	82	4	0	574	92	173	1755	1744	1663	2.56e-32	130	82	4942_NODE_2_length_1755_cov_17.854423
4942	NODE_2_length_1755_cov_17.854423	100	76	0	0	574	499	574	1755	531	456	1.18e-35	141	76	4942_NODE_2_length_1755_cov_17.854423
4942	NODE_2_length_1755_cov_17.854423	98.214	56	1	0	574	168	223	1755	1530	1475	7.23e-23	99	56	4942_NODE_2_length_1755_cov_17.854423
4942	NODE_1_length_2770_cov_10.332577	94.479	163	9	0	574	337	499	2770	1700	1862	5.24e-69	252	163	4942_NODE_1_length_2770_cov_10.332577
4942	NODE_1_length_2770_cov_10.332577	93.162	117	8	0	574	224	340	2770	1446	1562	4.2e-45	172	117	4942_NODE_1_length_2770_cov_10.332577
4942	NODE_1_length_2770_cov_10.332577	96.053	76	3	0	574	499	574	2770	2243	2318	1.19e-30	124	76	4942_NODE_1_length_2770_cov_10.332577
4942	NODE_1_length_2770_cov_10.332577	98.305	59	1	0	574	1	59	2770	407	465	1.55e-24	104	59	4942_NODE_1_length_2770_cov_10.332577
4942	NODE_1_length_2770_cov_10.332577	98.214	56	1	0	574	168	223	2770	1297	1352	7.23e-23	99	56	4942_NODE_1_length_2770_cov_10.332577
4951	NODE_2_length_1339_cov_18.486799	99.111	450	1	1	548	102	548	1339	788	339	0	806	450	4951_NODE_2_length_1339_cov_18.486799
4951	NODE_2_length_1339_cov_18.486799	100	101	0	0	548	1	101	1339	1261	1161	1.43e-49	187	101	4951_NODE_2_length_1339_cov_18.486799
4951	NODE_1_length_1526_cov_17.120801	93.819	453	25	1	548	99	548	1526	651	1103	0	678	453	4951_NODE_1_length_1526_cov_17.120801
4951	NODE_1_length_1526_cov_17.120801	98.02	101	2	0	548	1	101	1526	318	418	3.09e-46	176	101	4951_NODE_1_length_1526_cov_17.120801
4951	NODE_3_length_896_cov_7.599480	95.425	153	7	0	548	102	254	896	325	173	8.36e-67	244	153	4951_NODE_3_length_896_cov_7.599480
4951	NODE_5_length_212_cov_29.082353	96.85	127	4	0	548	117	243	212	1	127	2.36e-57	213	127	4951_NODE_5_length_212_cov_29.082353
4951	NODE_4_length_382_cov_45.580392	97.368	76	2	0	548	99	174	382	307	382	2.44e-32	130	76	4951_NODE_4_length_382_cov_45.580392
4954	NODE_1_length_1241_cov_38.109515	98.81	420	5	0	911	1	420	1241	831	412	0	749	420	4954_NODE_1_length_1241_cov_38.109515
4954	NODE_1_length_1241_cov_38.109515	97.802	91	2	0	911	419	509	1241	189	99	1.88e-40	158	91	4954_NODE_1_length_1241_cov_38.109515
4954	NODE_2_length_1096_cov_18.305470	100	95	0	0	911	506	600	1096	546	452	5.2e-46	176	95	4954_NODE_2_length_1096_cov_18.305470
4954	NODE_2_length_1096_cov_18.305470	98.305	59	1	0	911	663	721	1096	159	101	2.49e-24	104	59	4954_NODE_2_length_1096_cov_18.305470
4954	NODE_3_length_630_cov_1.234592	100	76	0	0	911	760	835	630	341	416	1.9e-35	141	76	4954_NODE_3_length_630_cov_1.234592
4989	NODE_2_length_1302_cov_34.117447	98.895	181	2	0	321	1	181	1302	975	795	5.98e-91	324	181	4989_NODE_2_length_1302_cov_34.117447
4989	NODE_2_length_1302_cov_34.117447	96.774	124	4	0	321	181	304	1302	666	543	6.28e-56	207	124	4989_NODE_2_length_1302_cov_34.117447
4989	NODE_5_length_1091_cov_22.359959	96.133	181	7	0	321	1	181	1091	257	437	1.3e-82	296	181	4989_NODE_5_length_1091_cov_22.359959
4989	NODE_5_length_1091_cov_22.359959	97.581	124	3	0	321	181	304	1091	554	677	1.35e-57	213	124	4989_NODE_5_length_1091_cov_22.359959
4989	NODE_6_length_839_cov_36.153090	95.58	181	8	0	321	1	181	839	571	391	6.06e-81	291	181	4989_NODE_6_length_839_cov_36.153090
4989	NODE_6_length_839_cov_36.153090	96.774	124	4	0	321	181	304	839	264	141	6.28e-56	207	124	4989_NODE_6_length_839_cov_36.153090
4989	NODE_4_length_1099_cov_21.619342	95.58	181	8	0	321	1	181	1099	778	598	6.06e-81	291	181	4989_NODE_4_length_1099_cov_21.619342
4989	NODE_4_length_1099_cov_21.619342	96.774	124	4	0	321	181	304	1099	475	352	6.28e-56	207	124	4989_NODE_4_length_1099_cov_21.619342
4989	NODE_3_length_1126_cov_12.869870	95.028	181	9	0	321	1	181	1126	915	735	2.82e-79	285	181	4989_NODE_3_length_1126_cov_12.869870
4989	NODE_3_length_1126_cov_12.869870	95.968	124	5	0	321	181	304	1126	579	456	2.92e-54	202	124	4989_NODE_3_length_1126_cov_12.869870
4989	NODE_1_length_1359_cov_16.535714	95.028	181	8	1	321	1	181	1359	976	797	1.01e-78	283	181	4989_NODE_1_length_1359_cov_16.535714
4989	NODE_1_length_1359_cov_16.535714	95.161	124	6	0	321	181	304	1359	670	547	1.36e-52	196	124	4989_NODE_1_length_1359_cov_16.535714
4992	NODE_1_length_4344_cov_19.109557	99.142	233	2	0	1519	202	434	4344	1134	1366	3.66e-119	420	233	4992_NODE_1_length_4344_cov_19.109557
4992	NODE_1_length_4344_cov_19.109557	97.326	187	5	0	1519	1333	1519	4344	3702	3888	1.37e-88	318	187	4992_NODE_1_length_4344_cov_19.109557
4992	NODE_1_length_4344_cov_19.109557	98.352	182	3	0	1519	577	758	4344	1748	1929	3.82e-89	320	182	4992_NODE_1_length_4344_cov_19.109557
4992	NODE_1_length_4344_cov_19.109557	99.422	173	1	0	1519	998	1170	4344	2869	3041	1.78e-87	315	173	4992_NODE_1_length_4344_cov_19.109557
4992	NODE_1_length_4344_cov_19.109557	97.661	171	4	0	1519	32	202	4344	872	1042	2.31e-81	294	171	4992_NODE_1_length_4344_cov_19.109557
4992	NODE_1_length_4344_cov_19.109557	99.383	162	1	0	1519	1171	1332	4344	3448	3609	2.31e-81	294	162	4992_NODE_1_length_4344_cov_19.109557
4992	NODE_1_length_4344_cov_19.109557	97.241	145	4	0	1519	435	579	4344	1518	1662	6.57e-67	246	145	4992_NODE_1_length_4344_cov_19.109557
4992	NODE_1_length_4344_cov_19.109557	100	127	0	0	1519	757	883	4344	2023	2149	1.42e-63	235	127	4992_NODE_1_length_4344_cov_19.109557
4992	NODE_1_length_4344_cov_19.109557	99.138	116	1	0	1519	883	998	4344	2287	2402	8.62e-56	209	116	4992_NODE_1_length_4344_cov_19.109557
4992	NODE_3_length_1051_cov_11.487013	84.496	129	20	0	1519	450	578	1051	618	746	2.48e-31	128	129	4992_NODE_3_length_1051_cov_11.487013
4992	NODE_2_length_1126_cov_2.144144	90.541	74	7	0	1519	1172	1245	1126	803	876	1.95e-22	99	74	4992_NODE_2_length_1126_cov_2.144144
