qseqid	sseqid	pident	length	mismatch	gapopen	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	length.nuc	pair
4724	NODE_1_length_1758_cov_30.979774	97.959	147	3	0	660	324	470	1758	952	1098	5.61e-70	255	147	4724_NODE_1_length_1758_cov_30.979774
4724	NODE_1_length_1758_cov_30.979774	97.468	79	2	0	660	245	323	1758	760	838	7.62e-34	135	79	4724_NODE_1_length_1758_cov_30.979774
4724	NODE_2_length_1654_cov_36.371592	97.131	244	7	0	660	1	244	1654	468	711	3.15e-117	412	244	4724_NODE_2_length_1654_cov_36.371592
4724	NODE_2_length_1654_cov_36.371592	94.737	190	10	0	660	471	660	1654	1291	1480	3.3e-82	296	190	4724_NODE_2_length_1654_cov_36.371592
4724	NODE_2_length_1654_cov_36.371592	93.548	155	8	2	660	324	476	1654	982	1136	3.4e-62	230	155	4724_NODE_2_length_1654_cov_36.371592
4724	NODE_2_length_1654_cov_36.371592	96.203	79	3	0	660	245	323	1654	796	874	3.55e-32	130	79	4724_NODE_2_length_1654_cov_36.371592
4724	NODE_3_length_758_cov_4.102790	95.789	190	8	0	660	471	660	758	345	156	1.53e-85	307	190	4724_NODE_3_length_758_cov_4.102790
4724	NODE_3_length_758_cov_4.102790	92.763	152	9	2	660	327	476	758	758	607	7.36e-59	219	152	4724_NODE_3_length_758_cov_4.102790
4744	NODE_2_length_664_cov_5.289608	96.581	117	4	0	226	1	117	664	287	403	4.07e-52	195	117	4744_NODE_2_length_664_cov_5.289608
4744	NODE_1_length_1069_cov_28.840726	98.684	76	1	0	226	118	193	1069	569	494	2.5e-34	135	76	4744_NODE_1_length_1069_cov_28.840726
4757	NODE_3_length_834_cov_25.055482	97.143	175	5	0	551	161	335	834	590	416	2.75e-82	296	175	4757_NODE_3_length_834_cov_25.055482
4757	NODE_2_length_877_cov_9.860000	98.125	160	3	0	551	1	160	877	410	569	2.77e-77	279	160	4757_NODE_2_length_877_cov_9.860000
4757	NODE_1_length_1445_cov_23.405702	97.321	112	3	0	551	440	551	1445	693	582	1.34e-50	191	112	4757_NODE_1_length_1445_cov_23.405702
4757	NODE_1_length_1445_cov_23.405702	98.077	104	2	0	551	336	439	1445	965	862	8.04e-48	182	104	4757_NODE_1_length_1445_cov_23.405702
4793	NODE_1_length_1399_cov_62.639939	98.145	539	10	0	1011	185	723	1399	370	908	0	941	539	4793_NODE_1_length_1399_cov_62.639939
4793	NODE_2_length_1235_cov_35.871330	95.379	541	25	0	1011	183	723	1235	309	849	0	861	541	4793_NODE_2_length_1235_cov_35.871330
4793	NODE_2_length_1235_cov_35.871330	98.246	57	0	1	1011	721	776	1235	1056	1112	1.55e-22	99	57	4793_NODE_2_length_1235_cov_35.871330
4793	NODE_4_length_994_cov_22.113413	98.529	136	2	0	1011	1	136	994	542	407	2.43e-65	241	136	4793_NODE_4_length_994_cov_22.113413
4793	NODE_3_length_1064_cov_19.146910	98.529	136	2	0	1011	1	136	1064	533	398	2.43e-65	241	136	4793_NODE_3_length_1064_cov_19.146910
4796	NODE_1_length_1590_cov_43.504296	99.387	163	1	0	720	312	474	1590	464	302	3.61e-82	296	163	4796_NODE_1_length_1590_cov_43.504296
4796	NODE_1_length_1590_cov_43.504296	99.153	118	1	0	720	133	250	1590	936	819	3.74e-57	213	118	4796_NODE_1_length_1590_cov_43.504296
4796	NODE_1_length_1590_cov_43.504296	97.391	115	2	1	720	25	138	1590	1117	1003	1.36e-51	195	115	4796_NODE_1_length_1590_cov_43.504296
4796	NODE_1_length_1590_cov_43.504296	92.754	69	4	1	720	249	316	1590	638	570	1.09e-22	99	69	4796_NODE_1_length_1590_cov_43.504296
4796	NODE_2_length_1524_cov_7.228749	98.361	122	2	0	720	599	720	1524	999	1120	1.04e-57	215	122	4796_NODE_2_length_1524_cov_7.228749
4796	NODE_2_length_1524_cov_7.228749	98.387	62	1	0	720	537	598	1524	402	463	5.05e-26	110	62	4796_NODE_2_length_1524_cov_7.228749
4796	NODE_3_length_714_cov_4.259027	94.262	122	6	1	720	599	720	714	301	421	8.16e-49	185	122	4796_NODE_3_length_714_cov_4.259027
4802	NODE_2_length_2280_cov_26.787108	96.947	131	4	0	784	264	394	2280	1442	1572	2.44e-59	220	131	4802_NODE_2_length_2280_cov_26.787108
4802	NODE_2_length_2280_cov_26.787108	95.146	103	5	0	784	1	103	2280	460	562	4.17e-42	163	103	4802_NODE_2_length_2280_cov_26.787108
4802	NODE_2_length_2280_cov_26.787108	97.561	82	2	0	784	462	543	2280	1869	1950	1.96e-35	141	82	4802_NODE_2_length_2280_cov_26.787108
4802	NODE_2_length_2280_cov_26.787108	97.297	74	2	0	784	101	174	2280	812	885	5.47e-31	126	74	4802_NODE_2_length_2280_cov_26.787108
4802	NODE_2_length_2280_cov_26.787108	93.939	66	4	0	784	172	237	2280	968	1033	3.32e-23	100	66	4802_NODE_2_length_2280_cov_26.787108
4802	NODE_3_length_1404_cov_22.622457	97.321	112	3	0	784	673	784	1404	904	1015	1.91e-50	191	112	4802_NODE_3_length_1404_cov_22.622457
4802	NODE_3_length_1404_cov_22.622457	95.652	69	3	0	784	543	611	1404	379	447	1.53e-26	111	69	4802_NODE_3_length_1404_cov_22.622457
4802	NODE_3_length_1404_cov_22.622457	98.462	65	1	0	784	611	675	1404	703	767	1.19e-27	115	65	4802_NODE_3_length_1404_cov_22.622457
4802	NODE_1_length_2377_cov_22.999130	95.536	112	5	0	784	673	784	2377	1810	1921	4.14e-47	180	112	4802_NODE_1_length_2377_cov_22.999130
4802	NODE_1_length_2377_cov_22.999130	96.429	84	3	0	784	310	393	2377	310	393	7.03e-35	139	84	4802_NODE_1_length_2377_cov_22.999130
4802	NODE_1_length_2377_cov_22.999130	96.429	84	3	0	784	460	543	2377	661	744	7.03e-35	139	84	4802_NODE_1_length_2377_cov_22.999130
4802	NODE_1_length_2377_cov_22.999130	98.462	65	1	0	784	611	675	2377	1613	1677	1.19e-27	115	65	4802_NODE_1_length_2377_cov_22.999130
4802	NODE_1_length_2377_cov_22.999130	95.385	65	3	0	784	543	607	2377	1299	1363	2.57e-24	104	65	4802_NODE_1_length_2377_cov_22.999130
4806	NODE_1_length_1906_cov_5.403499	97.854	233	5	0	557	1	233	1906	1760	1528	1.59e-114	403	233	4806_NODE_1_length_1906_cov_5.403499
4806	NODE_1_length_1906_cov_5.403499	98.148	108	2	0	557	234	341	1906	1246	1139	4.86e-50	189	108	4806_NODE_1_length_1906_cov_5.403499
4806	NODE_1_length_1906_cov_5.403499	98.765	81	1	0	557	477	557	1906	94	14	1.07e-36	145	81	4806_NODE_1_length_1906_cov_5.403499
4806	NODE_1_length_1906_cov_5.403499	94.937	79	4	0	557	401	479	1906	513	435	1.39e-30	124	79	4806_NODE_1_length_1906_cov_5.403499
4806	NODE_3_length_822_cov_3.330201	94.421	233	13	0	557	1	233	822	551	319	3.5e-101	359	233	4806_NODE_3_length_822_cov_3.330201
4806	NODE_2_length_1468_cov_9.480949	96.203	79	3	0	557	401	479	1468	1036	1114	2.99e-32	130	79	4806_NODE_2_length_1468_cov_9.480949
4806	NODE_2_length_1468_cov_9.480949	95.082	61	3	0	557	339	399	1468	507	567	3.03e-22	97.1	61	4806_NODE_2_length_1468_cov_9.480949
4848	NODE_2_length_1219_cov_9.169002	97.81	274	6	0	621	4	277	1219	1065	792	1.34e-135	473	274	4848_NODE_2_length_1219_cov_9.169002
4848	NODE_2_length_1219_cov_9.169002	97.26	219	5	1	621	274	492	1219	507	290	1.8e-104	370	219	4848_NODE_2_length_1219_cov_9.169002
4848	NODE_1_length_1908_cov_14.022392	96.751	277	9	0	621	1	277	1908	1596	1320	2.89e-132	462	277	4848_NODE_1_length_1908_cov_14.022392
4848	NODE_1_length_1908_cov_14.022392	96.804	219	6	1	621	274	492	1908	1044	827	8.39e-103	364	219	4848_NODE_1_length_1908_cov_14.022392
4848	NODE_1_length_1908_cov_14.022392	97.581	124	3	0	621	497	620	1908	164	41	3.22e-57	213	124	4848_NODE_1_length_1908_cov_14.022392
4889	NODE_1_length_1795_cov_9.622235	98.052	154	3	0	559	328	481	1795	1374	1527	6.09e-74	268	154	4889_NODE_1_length_1795_cov_9.622235
4889	NODE_1_length_1795_cov_9.622235	99.329	149	1	0	559	58	206	1795	428	576	1.69e-74	270	149	4889_NODE_1_length_1795_cov_9.622235
4889	NODE_1_length_1795_cov_9.622235	97.521	121	3	0	559	207	327	1795	1032	1152	1.35e-55	207	121	4889_NODE_1_length_1795_cov_9.622235
4889	NODE_1_length_1795_cov_9.622235	96.721	61	2	0	559	1	61	1795	282	342	6.54e-24	102	61	4889_NODE_1_length_1795_cov_9.622235
4889	NODE_2_length_1535_cov_10.493827	95.161	124	6	0	559	207	330	1535	550	427	2.91e-52	196	124	4889_NODE_2_length_1535_cov_10.493827
4890	NODE_1_length_1149_cov_13.569030	97.778	135	3	0	575	103	237	1149	911	777	2.29e-63	233	135	4890_NODE_1_length_1149_cov_13.569030
4890	NODE_1_length_1149_cov_13.569030	97.826	92	1	1	575	233	324	1149	681	591	1.42e-40	158	92	4890_NODE_1_length_1149_cov_13.569030
4890	NODE_1_length_1149_cov_13.569030	98.507	67	1	0	575	371	437	1149	340	274	6.68e-29	119	67	4890_NODE_1_length_1149_cov_13.569030
4890	NODE_1_length_1149_cov_13.569030	96.078	51	2	0	575	323	373	1149	492	442	2.44e-18	84.2	51	4890_NODE_1_length_1149_cov_13.569030
4890	NODE_2_length_997_cov_9.939130	94.615	130	7	0	575	103	232	997	117	246	6.45e-54	202	130	4890_NODE_2_length_997_cov_9.939130
4893	NODE_2_length_1465_cov_22.817003	97.794	136	1	2	753	366	500	1465	1039	905	3.01e-63	233	136	4893_NODE_2_length_1465_cov_22.817003
4893	NODE_2_length_1465_cov_22.817003	99.145	117	1	0	753	251	367	1465	1251	1135	1.41e-56	211	117	4893_NODE_2_length_1465_cov_22.817003
4893	NODE_2_length_1465_cov_22.817003	96.296	108	4	0	753	147	254	1465	1441	1334	1.43e-46	178	108	4893_NODE_2_length_1465_cov_22.817003
4893	NODE_2_length_1465_cov_22.817003	96.154	104	4	0	753	590	693	1465	267	164	2.39e-44	171	104	4893_NODE_2_length_1465_cov_22.817003
4893	NODE_2_length_1465_cov_22.817003	100	103	0	0	753	492	594	1465	469	367	1.84e-50	191	103	4893_NODE_2_length_1465_cov_22.817003
4893	NODE_1_length_1874_cov_17.511408	96.899	129	4	0	753	366	494	1874	782	910	3.03e-58	217	129	4893_NODE_1_length_1874_cov_17.511408
4893	NODE_1_length_1874_cov_17.511408	93.333	120	8	0	753	248	367	1874	565	684	1.43e-46	178	120	4893_NODE_1_length_1874_cov_17.511408
4893	NODE_1_length_1874_cov_17.511408	94.286	105	6	0	753	147	251	1874	376	480	1.44e-41	161	105	4893_NODE_1_length_1874_cov_17.511408
4893	NODE_1_length_1874_cov_17.511408	92.233	103	8	0	753	492	594	1874	1351	1453	4.03e-37	147	103	4893_NODE_1_length_1874_cov_17.511408
4893	NODE_5_length_278_cov_1.273632	94.815	135	6	1	753	19	153	278	89	222	5.07e-56	209	135	4893_NODE_5_length_278_cov_1.273632
4932	NODE_1_length_1687_cov_40.008696	97.751	489	11	0	996	1	489	1687	311	799	0	843	489	4932_NODE_1_length_1687_cov_40.008696
4932	NODE_1_length_1687_cov_40.008696	96.535	202	6	1	996	654	855	1687	1178	1378	3.84e-93	333	202	4932_NODE_1_length_1687_cov_40.008696
4932	NODE_1_length_1687_cov_40.008696	97.093	172	5	0	996	487	658	1687	923	1094	2.34e-80	291	172	4932_NODE_1_length_1687_cov_40.008696
4932	NODE_2_length_992_cov_11.314754	97.561	82	2	0	996	915	996	992	446	365	2.5e-35	141	82	4932_NODE_2_length_992_cov_11.314754
4932	NODE_2_length_992_cov_11.314754	100	74	0	0	996	845	918	992	659	586	3.23e-34	137	74	4932_NODE_2_length_992_cov_11.314754
4942	NODE_2_length_1789_cov_20.706192	98.16	163	3	0	574	337	499	1789	1110	948	6.21e-79	285	163	4942_NODE_2_length_1789_cov_20.706192
4942	NODE_2_length_1789_cov_20.706192	98.291	117	2	0	574	224	340	1789	1371	1255	4.98e-55	206	117	4942_NODE_2_length_1789_cov_20.706192
4942	NODE_2_length_1789_cov_20.706192	96.341	82	3	0	574	92	173	1789	1732	1651	6.62e-34	135	82	4942_NODE_2_length_1789_cov_20.706192
4942	NODE_2_length_1789_cov_20.706192	100	76	0	0	574	499	574	1789	527	452	1.42e-35	141	76	4942_NODE_2_length_1789_cov_20.706192
4942	NODE_1_length_2691_cov_13.733741	93.865	163	10	0	574	337	499	2691	1051	889	2.93e-67	246	163	4942_NODE_1_length_2691_cov_13.733741
4942	NODE_1_length_2691_cov_13.733741	94.017	117	7	0	574	224	340	2691	1305	1189	1.08e-46	178	117	4942_NODE_1_length_2691_cov_13.733741
4942	NODE_1_length_2691_cov_13.733741	97.368	76	2	0	574	499	574	2691	509	434	3.08e-32	130	76	4942_NODE_1_length_2691_cov_13.733741
4942	NODE_1_length_2691_cov_13.733741	90.141	71	7	0	574	4	74	2691	2336	2266	4.04e-21	93.5	71	4942_NODE_1_length_2691_cov_13.733741
4942	NODE_1_length_2691_cov_13.733741	98.214	56	1	0	574	168	223	2691	1454	1399	8.69e-23	99	56	4942_NODE_1_length_2691_cov_13.733741
4942	NODE_3_length_811_cov_2.667575	92.647	68	5	0	574	1	68	811	441	374	8.69e-23	99	68	4942_NODE_3_length_811_cov_2.667575
4951	NODE_1_length_1442_cov_18.708425	98.889	450	2	1	548	102	548	1442	835	386	0	800	450	4951_NODE_1_length_1442_cov_18.708425
4951	NODE_1_length_1442_cov_18.708425	100	101	0	0	548	1	101	1442	1282	1182	1.72e-49	187	101	4951_NODE_1_length_1442_cov_18.708425
4951	NODE_2_length_1297_cov_19.861475	93.157	453	28	1	548	99	548	1297	478	930	0	662	453	4951_NODE_2_length_1297_cov_19.861475
4951	NODE_3_length_593_cov_21.523256	92.901	324	20	1	548	228	548	593	593	270	5.48e-134	468	324	4951_NODE_3_length_593_cov_21.523256
4951	NODE_4_length_466_cov_16.115681	98.701	77	1	0	548	105	181	466	77	1	1.76e-34	137	77	4951_NODE_4_length_466_cov_16.115681
4951	NODE_4_length_466_cov_16.115681	95.455	66	3	0	548	36	101	466	466	401	4.95e-25	106	66	4951_NODE_4_length_466_cov_16.115681
4954	NODE_1_length_1204_cov_46.207631	98.095	420	8	0	911	1	420	1204	846	427	0	732	420	4954_NODE_1_length_1204_cov_46.207631
4954	NODE_1_length_1204_cov_46.207631	98.901	91	1	0	911	419	509	1204	203	113	4.86e-42	163	91	4954_NODE_1_length_1204_cov_46.207631
4954	NODE_2_length_1185_cov_27.987365	100	95	0	0	911	506	600	1185	379	473	6.25e-46	176	95	4954_NODE_2_length_1185_cov_27.987365
4954	NODE_2_length_1185_cov_27.987365	93.421	76	3	1	911	591	664	1185	606	681	1.79e-26	111	76	4954_NODE_2_length_1185_cov_27.987365
4954	NODE_2_length_1185_cov_27.987365	100	59	0	0	911	663	721	1185	762	820	6.43e-26	110	59	4954_NODE_2_length_1185_cov_27.987365
4954	NODE_4_length_474_cov_1.858942	98.75	80	1	0	911	832	911	474	162	241	6.34e-36	143	80	4954_NODE_4_length_474_cov_1.858942
4989	NODE_8_length_721_cov_29.559006	98.895	181	2	0	321	1	181	721	375	195	7.19e-91	324	181	4989_NODE_8_length_721_cov_29.559006
4989	NODE_8_length_721_cov_29.559006	98.63	73	1	0	321	181	253	721	74	2	1.68e-32	130	73	4989_NODE_8_length_721_cov_29.559006
4989	NODE_1_length_1460_cov_30.571222	96.685	181	5	1	321	1	181	1460	1140	961	1.21e-83	300	181	4989_NODE_1_length_1460_cov_30.571222
4989	NODE_1_length_1460_cov_30.571222	95.968	124	3	1	321	181	304	1460	834	713	1.26e-53	200	124	4989_NODE_1_length_1460_cov_30.571222
4989	NODE_9_length_656_cov_4.319516	96.133	181	7	0	321	1	181	656	466	646	1.57e-82	296	181	4989_NODE_9_length_656_cov_4.319516
4989	NODE_6_length_860_cov_27.818646	96.133	181	7	0	321	1	181	860	495	675	1.57e-82	296	181	4989_NODE_6_length_860_cov_27.818646
4989	NODE_6_length_860_cov_27.818646	98.333	60	1	0	321	181	240	860	801	860	2.83e-25	106	60	4989_NODE_6_length_860_cov_27.818646
4989	NODE_10_length_636_cov_30.924866	96.133	181	6	1	321	1	181	636	239	418	5.63e-82	294	181	4989_NODE_10_length_636_cov_30.924866
4989	NODE_10_length_636_cov_30.924866	97.727	88	2	0	321	196	283	636	549	636	3.59e-39	152	88	4989_NODE_10_length_636_cov_30.924866
4989	NODE_3_length_1124_cov_35.305635	95.58	181	8	0	321	1	181	1124	197	377	7.29e-81	291	181	4989_NODE_3_length_1124_cov_35.305635
4989	NODE_3_length_1124_cov_35.305635	95.161	124	6	0	321	181	304	1124	506	629	1.63e-52	196	124	4989_NODE_3_length_1124_cov_35.305635
4989	NODE_22_length_315_cov_21.063025	94.475	181	9	1	321	1	181	315	105	284	5.67e-77	278	181	4989_NODE_22_length_315_cov_21.063025
4989	NODE_18_length_410_cov_11.615616	92.818	181	13	0	321	1	181	410	235	55	1.59e-72	263	181	4989_NODE_18_length_410_cov_11.615616
4989	NODE_15_length_489_cov_10.211165	96.753	154	5	0	321	28	181	489	1	154	7.39e-71	257	154	4989_NODE_15_length_489_cov_10.211165
4989	NODE_30_length_154_cov_9.000000	95.07	142	6	1	321	1	142	154	14	154	2.7e-60	222	142	4989_NODE_30_length_154_cov_9.000000
4989	NODE_2_length_1160_cov_21.819021	97.581	124	3	0	321	181	304	1160	587	464	1.62e-57	213	124	4989_NODE_2_length_1160_cov_21.819021
4989	NODE_4_length_915_cov_22.988067	95.455	132	6	0	321	50	181	915	560	429	5.84e-57	211	132	4989_NODE_4_length_915_cov_22.988067
4989	NODE_4_length_915_cov_22.988067	95.161	124	4	1	321	181	304	915	303	182	5.88e-52	195	124	4989_NODE_4_length_915_cov_22.988067
4989	NODE_7_length_759_cov_87.548387	96.774	124	4	0	321	181	304	759	242	365	7.55e-56	207	124	4989_NODE_7_length_759_cov_87.548387
4989	NODE_7_length_759_cov_87.548387	96.552	116	3	1	321	66	181	759	1	115	7.61e-51	191	116	4989_NODE_7_length_759_cov_87.548387
4989	NODE_39_length_118_cov_33.951220	95.798	119	4	1	321	25	143	118	1	118	7.61e-51	191	119	4989_NODE_39_length_118_cov_33.951220
4989	NODE_27_length_246_cov_101.917160	97	100	3	0	321	205	304	246	3	102	3.56e-44	169	100	4989_NODE_27_length_246_cov_101.917160
4989	NODE_21_length_342_cov_19.516981	95.96	99	4	0	321	181	279	342	244	342	5.96e-42	161	99	4989_NODE_21_length_342_cov_19.516981
4989	NODE_23_length_273_cov_73.770408	98.864	88	1	0	321	217	304	273	273	186	7.71e-41	158	88	4989_NODE_23_length_273_cov_73.770408
4989	NODE_20_length_351_cov_25.558394	94.949	99	4	1	321	207	304	351	351	253	9.98e-40	154	99	4989_NODE_20_length_351_cov_25.558394
4989	NODE_16_length_485_cov_2.056373	96.25	80	3	0	321	74	153	485	244	323	4.68e-33	132	80	4989_NODE_16_length_485_cov_2.056373
4989	NODE_12_length_575_cov_7.825301	96.154	78	2	1	321	181	258	575	12	88	2.18e-31	126	78	4989_NODE_12_length_575_cov_7.825301
4989	NODE_14_length_497_cov_2.264286	96.104	77	2	1	321	66	142	497	422	497	7.82e-31	124	77	4989_NODE_14_length_497_cov_2.264286
4989	NODE_19_length_384_cov_8.771987	98.485	66	1	0	321	181	246	384	319	384	1.31e-28	117	66	4989_NODE_19_length_384_cov_8.771987
4989	NODE_11_length_591_cov_18.196498	93.506	77	5	0	321	181	257	591	455	379	4.71e-28	115	77	4989_NODE_11_length_591_cov_18.196498
4989	NODE_5_length_862_cov_8.104459	92.857	70	5	0	321	235	304	862	444	375	3.67e-24	102	70	4989_NODE_5_length_862_cov_8.104459
4992	NODE_1_length_4360_cov_22.890964	99.134	231	2	0	1519	204	434	4360	3240	3010	5.67e-118	416	231	4992_NODE_1_length_4360_cov_22.890964
4992	NODE_1_length_4360_cov_22.890964	97.861	187	4	0	1519	1333	1519	4360	648	462	3.54e-90	324	187	4992_NODE_1_length_4360_cov_22.890964
4992	NODE_1_length_4360_cov_22.890964	99.441	179	1	0	1519	580	758	4360	2617	2439	9.84e-91	326	179	4992_NODE_1_length_4360_cov_22.890964
4992	NODE_1_length_4360_cov_22.890964	98.266	173	3	0	1519	998	1170	4360	1496	1324	4.61e-84	303	173	4992_NODE_1_length_4360_cov_22.890964
4992	NODE_1_length_4360_cov_22.890964	97.661	171	4	0	1519	32	202	4360	3504	3334	2.77e-81	294	171	4992_NODE_1_length_4360_cov_22.890964
4992	NODE_1_length_4360_cov_22.890964	98.182	165	3	0	1519	1171	1335	4360	902	738	1.29e-79	289	165	4992_NODE_1_length_4360_cov_22.890964
4992	NODE_1_length_4360_cov_22.890964	97.241	145	4	0	1519	435	579	4360	2858	2714	7.88e-67	246	145	4992_NODE_1_length_4360_cov_22.890964
4992	NODE_1_length_4360_cov_22.890964	99.213	127	1	0	1519	757	883	4360	2345	2219	7.93e-62	230	127	4992_NODE_1_length_4360_cov_22.890964
4992	NODE_1_length_4360_cov_22.890964	97.414	116	3	0	1519	883	998	4360	2081	1966	2.24e-52	198	116	4992_NODE_1_length_4360_cov_22.890964
4992	NODE_2_length_1154_cov_9.723305	87.826	115	14	0	1519	464	578	1154	528	414	1.78e-33	135	115	4992_NODE_2_length_1154_cov_9.723305
