qseqid	sseqid	pident	length	mismatch	gapopen	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	length.nuc	pair
4691	NODE_2_length_919_cov_22.164141	97.209	215	6	0	537	323	537	919	320	106	6.95e-103	364	215	4691_NODE_2_length_919_cov_22.164141
4691	NODE_1_length_1083_cov_21.945607	96.8	250	8	0	537	73	322	1083	688	439	5.26e-119	418	250	4691_NODE_1_length_1083_cov_21.945607
4691	NODE_1_length_1083_cov_21.945607	93.519	216	14	0	537	322	537	1083	358	143	4.24e-90	322	216	4691_NODE_1_length_1083_cov_21.945607
4691	NODE_4_length_686_cov_7.731664	96	75	3	0	537	1	75	686	421	347	4.62e-30	122	75	4691_NODE_4_length_686_cov_7.731664
4691	NODE_3_length_742_cov_7.546341	96	75	3	0	537	1	75	742	470	396	4.62e-30	122	75	4691_NODE_3_length_742_cov_7.546341
4724	NODE_1_length_1999_cov_29.161859	98.77	244	3	0	660	1	244	1999	551	794	6.45e-124	435	244	4724_NODE_1_length_1999_cov_29.161859
4724	NODE_1_length_1999_cov_29.161859	98.421	190	3	0	660	471	660	1999	1472	1661	6.73e-94	335	190	4724_NODE_1_length_1999_cov_29.161859
4724	NODE_1_length_1999_cov_29.161859	98.639	147	2	0	660	324	470	1999	1060	1206	1.16e-71	261	147	4724_NODE_1_length_1999_cov_29.161859
4724	NODE_1_length_1999_cov_29.161859	98.734	79	1	0	660	245	323	1999	869	947	1.57e-35	141	79	4724_NODE_1_length_1999_cov_29.161859
4724	NODE_2_length_1908_cov_22.334643	96.721	244	8	0	660	1	244	1908	1412	1169	1.41e-115	407	244	4724_NODE_2_length_1908_cov_22.334643
4724	NODE_2_length_1908_cov_22.334643	94.737	190	10	0	660	471	660	1908	482	293	3.17e-82	296	190	4724_NODE_2_length_1908_cov_22.334643
4724	NODE_2_length_1908_cov_22.334643	94.194	155	7	2	660	324	476	1908	896	742	7.02e-64	235	155	4724_NODE_2_length_1908_cov_22.334643
4724	NODE_2_length_1908_cov_22.334643	96.203	79	3	0	660	245	323	1908	1084	1006	3.41e-32	130	79	4724_NODE_2_length_1908_cov_22.334643
4724	NODE_3_length_753_cov_5.936102	94.737	190	10	0	660	471	660	753	364	553	3.17e-82	296	190	4724_NODE_3_length_753_cov_5.936102
4744	NODE_2_length_465_cov_5.366864	95.726	117	5	0	226	1	117	465	258	374	1.82e-50	189	117	4744_NODE_2_length_465_cov_5.366864
4744	NODE_1_length_1111_cov_36.107724	98.684	76	1	0	226	118	193	1111	535	610	2.4e-34	135	76	4744_NODE_1_length_1111_cov_36.107724
4757	NODE_3_length_937_cov_25.918519	98.857	175	2	0	551	161	335	937	687	513	2.62e-87	313	175	4757_NODE_3_length_937_cov_25.918519
4757	NODE_2_length_1015_cov_9.792793	98.125	160	3	0	551	1	160	1015	416	575	2.66e-77	279	160	4757_NODE_2_length_1015_cov_9.792793
4757	NODE_1_length_1268_cov_25.276074	97.321	112	3	0	551	440	551	1268	513	402	1.28e-50	191	112	4757_NODE_1_length_1268_cov_25.276074
4757	NODE_1_length_1268_cov_25.276074	98.077	104	2	0	551	336	439	1268	789	686	7.72e-48	182	104	4757_NODE_1_length_1268_cov_25.276074
4793	NODE_1_length_1460_cov_73.036759	98.152	541	10	0	1011	183	723	1460	397	937	0	944	541	4793_NODE_1_length_1460_cov_73.036759
4793	NODE_1_length_1460_cov_73.036759	98	50	1	0	1011	724	773	1460	1392	1441	3.22e-19	87.9	50	4793_NODE_1_length_1460_cov_73.036759
4793	NODE_2_length_1373_cov_60.429374	95.564	541	24	0	1011	183	723	1373	333	873	0	867	541	4793_NODE_2_length_1373_cov_60.429374
4793	NODE_2_length_1373_cov_60.429374	98.246	57	0	1	1011	721	776	1373	1079	1135	1.49e-22	99	57	4793_NODE_2_length_1373_cov_60.429374
4793	NODE_4_length_1014_cov_35.392334	99.265	136	1	0	1011	1	136	1014	519	654	5.01e-67	246	136	4793_NODE_4_length_1014_cov_35.392334
4793	NODE_3_length_1210_cov_26.649123	99.265	136	1	0	1011	1	136	1210	529	664	5.01e-67	246	136	4793_NODE_3_length_1210_cov_26.649123
4796	NODE_1_length_1535_cov_42.186790	98.773	163	2	0	720	312	474	1535	1119	1281	1.61e-80	291	163	4796_NODE_1_length_1535_cov_42.186790
4796	NODE_1_length_1535_cov_42.186790	99.153	118	1	0	720	133	250	1535	647	764	3.6e-57	213	118	4796_NODE_1_length_1535_cov_42.186790
4796	NODE_1_length_1535_cov_42.186790	96.522	115	3	1	720	25	138	1535	466	580	6.06e-50	189	115	4796_NODE_1_length_1535_cov_42.186790
4796	NODE_1_length_1535_cov_42.186790	97.101	69	1	1	720	249	316	1535	945	1013	1.04e-27	115	69	4796_NODE_1_length_1535_cov_42.186790
4796	NODE_2_length_1470_cov_9.180938	98.361	122	2	0	720	599	720	1470	919	1040	1e-57	215	122	4796_NODE_2_length_1470_cov_9.180938
4796	NODE_2_length_1470_cov_9.180938	96.774	62	2	0	720	537	598	1470	324	385	2.26e-24	104	62	4796_NODE_2_length_1470_cov_9.180938
4796	NODE_3_length_978_cov_4.226792	93.443	122	7	1	720	599	720	978	383	503	3.65e-47	180	122	4796_NODE_3_length_978_cov_4.226792
4802	NODE_2_length_2265_cov_33.654350	95.42	131	6	0	784	264	394	2265	1481	1611	5.08e-56	209	131	4802_NODE_2_length_2265_cov_33.654350
4802	NODE_2_length_2265_cov_33.654350	95.146	103	5	0	784	1	103	2265	499	601	4.01e-42	163	103	4802_NODE_2_length_2265_cov_33.654350
4802	NODE_2_length_2265_cov_33.654350	98.81	84	1	0	784	460	543	2265	1906	1989	3.12e-38	150	84	4802_NODE_2_length_2265_cov_33.654350
4802	NODE_2_length_2265_cov_33.654350	97.297	74	2	0	784	101	174	2265	851	924	5.26e-31	126	74	4802_NODE_2_length_2265_cov_33.654350
4802	NODE_2_length_2265_cov_33.654350	93.939	66	4	0	784	172	237	2265	1007	1072	3.19e-23	100	66	4802_NODE_2_length_2265_cov_33.654350
4802	NODE_3_length_1582_cov_20.151890	97.321	112	3	0	784	673	784	1582	968	1079	1.84e-50	191	112	4802_NODE_3_length_1582_cov_20.151890
4802	NODE_3_length_1582_cov_20.151890	95.652	69	3	0	784	543	611	1582	443	511	1.47e-26	111	69	4802_NODE_3_length_1582_cov_20.151890
4802	NODE_3_length_1582_cov_20.151890	98.462	65	1	0	784	611	675	1582	767	831	1.14e-27	115	65	4802_NODE_3_length_1582_cov_20.151890
4802	NODE_4_length_334_cov_39.400966	97.273	110	3	0	784	673	782	334	225	334	2.38e-49	187	110	4802_NODE_4_length_334_cov_39.400966
4802	NODE_1_length_3245_cov_25.447723	93.548	124	8	0	784	270	393	3245	2091	1968	8.55e-49	185	124	4802_NODE_1_length_3245_cov_25.447723
4802	NODE_1_length_3245_cov_25.447723	96.429	84	3	0	784	460	543	3245	1698	1615	6.75e-35	139	84	4802_NODE_1_length_3245_cov_25.447723
4802	NODE_1_length_3245_cov_25.447723	95.652	69	3	0	784	543	611	3245	1008	940	1.47e-26	111	69	4802_NODE_1_length_3245_cov_25.447723
4802	NODE_1_length_3245_cov_25.447723	91.045	67	6	0	784	171	237	3245	2591	2525	1.92e-20	91.6	67	4802_NODE_1_length_3245_cov_25.447723
4802	NODE_1_length_3245_cov_25.447723	98.462	65	1	0	784	611	675	3245	694	630	1.14e-27	115	65	4802_NODE_1_length_3245_cov_25.447723
4806	NODE_1_length_1905_cov_5.505624	97.854	233	5	0	557	1	233	1905	1744	1512	1.53e-114	403	233	4806_NODE_1_length_1905_cov_5.505624
4806	NODE_1_length_1905_cov_5.505624	98.148	108	2	0	557	234	341	1905	1235	1128	4.66e-50	189	108	4806_NODE_1_length_1905_cov_5.505624
4806	NODE_1_length_1905_cov_5.505624	98.765	81	1	0	557	477	557	1905	84	4	1.02e-36	145	81	4806_NODE_1_length_1905_cov_5.505624
4806	NODE_1_length_1905_cov_5.505624	96.203	79	3	0	557	401	479	1905	498	420	2.87e-32	130	79	4806_NODE_1_length_1905_cov_5.505624
4806	NODE_1_length_1905_cov_5.505624	96.774	62	2	0	557	339	400	1905	1042	981	1.74e-24	104	62	4806_NODE_1_length_1905_cov_5.505624
4806	NODE_3_length_869_cov_4.369272	94.85	233	12	0	557	1	233	869	552	320	7.22e-103	364	233	4806_NODE_3_length_869_cov_4.369272
4806	NODE_2_length_1550_cov_14.560787	96.203	79	3	0	557	401	479	1550	458	380	2.87e-32	130	79	4806_NODE_2_length_1550_cov_14.560787
4806	NODE_2_length_1550_cov_14.560787	95.082	61	3	0	557	339	399	1550	988	928	2.91e-22	97.1	61	4806_NODE_2_length_1550_cov_14.560787
4848	NODE_1_length_2418_cov_12.548232	97.08	274	6	1	621	4	277	2418	2073	1802	9.99e-132	460	274	4848_NODE_1_length_2418_cov_12.548232
4848	NODE_1_length_2418_cov_12.548232	97.26	219	5	1	621	274	492	2418	1517	1300	1.73e-104	370	219	4848_NODE_1_length_2418_cov_12.548232
4848	NODE_1_length_2418_cov_12.548232	96.774	124	4	0	621	497	620	2418	637	514	1.44e-55	207	124	4848_NODE_1_length_2418_cov_12.548232
4848	NODE_2_length_2359_cov_16.834229	96.39	277	10	0	621	1	277	2359	291	567	1.29e-130	457	277	4848_NODE_2_length_2359_cov_16.834229
4848	NODE_2_length_2359_cov_16.834229	96.347	219	7	1	621	274	492	2359	843	1060	3.75e-101	359	219	4848_NODE_2_length_2359_cov_16.834229
4848	NODE_2_length_2359_cov_16.834229	97.581	124	3	0	621	497	620	2359	1728	1851	3.09e-57	213	124	4848_NODE_2_length_2359_cov_16.834229
4889	NODE_1_length_1636_cov_9.068920	98.052	154	3	0	559	328	481	1636	383	230	5.85e-74	268	154	4889_NODE_1_length_1636_cov_9.068920
4889	NODE_1_length_1636_cov_9.068920	100	146	0	0	559	61	206	1636	1326	1181	1.63e-74	270	146	4889_NODE_1_length_1636_cov_9.068920
4889	NODE_1_length_1636_cov_9.068920	97.581	124	3	0	559	207	330	1636	725	602	2.78e-57	213	124	4889_NODE_1_length_1636_cov_9.068920
4889	NODE_1_length_1636_cov_9.068920	96.721	61	2	0	559	1	61	1636	1475	1415	6.27e-24	102	61	4889_NODE_1_length_1636_cov_9.068920
4889	NODE_2_length_1424_cov_10.184271	95.968	124	5	0	559	207	330	1424	451	328	6.01e-54	202	124	4889_NODE_2_length_1424_cov_10.184271
4890	NODE_2_length_1270_cov_16.402450	97.778	135	3	0	575	103	237	1270	925	791	2.2e-63	233	135	4890_NODE_2_length_1270_cov_16.402450
4890	NODE_2_length_1270_cov_16.402450	98.913	92	0	1	575	233	324	1270	695	605	2.92e-42	163	92	4890_NODE_2_length_1270_cov_16.402450
4890	NODE_2_length_1270_cov_16.402450	98.551	69	1	0	575	1	69	1270	1205	1137	4.96e-30	122	69	4890_NODE_2_length_1270_cov_16.402450
4890	NODE_2_length_1270_cov_16.402450	100	67	0	0	575	371	437	1270	354	288	1.38e-30	124	67	4890_NODE_2_length_1270_cov_16.402450
4890	NODE_2_length_1270_cov_16.402450	96.078	51	2	0	575	323	373	1270	506	456	2.34e-18	84.2	51	4890_NODE_2_length_1270_cov_16.402450
4890	NODE_3_length_1224_cov_9.371012	95.385	130	6	0	575	103	232	1224	1080	951	1.33e-55	207	130	4890_NODE_3_length_1224_cov_9.371012
4890	NODE_1_length_1415_cov_10.667702	94.615	130	7	0	575	103	232	1415	969	840	6.19e-54	202	130	4890_NODE_1_length_1415_cov_10.667702
4893	NODE_2_length_1620_cov_24.241795	97.794	136	1	2	753	366	500	1620	958	824	2.89e-63	233	136	4893_NODE_2_length_1620_cov_24.241795
4893	NODE_2_length_1620_cov_24.241795	99.145	117	1	0	753	251	367	1620	1170	1054	1.35e-56	211	117	4893_NODE_2_length_1620_cov_24.241795
4893	NODE_2_length_1620_cov_24.241795	97.222	108	3	0	753	147	254	1620	1360	1253	2.95e-48	183	108	4893_NODE_2_length_1620_cov_24.241795
4893	NODE_2_length_1620_cov_24.241795	96.154	104	4	0	753	590	693	1620	186	83	2.3e-44	171	104	4893_NODE_2_length_1620_cov_24.241795
4893	NODE_2_length_1620_cov_24.241795	100	103	0	0	753	492	594	1620	388	286	1.76e-50	191	103	4893_NODE_2_length_1620_cov_24.241795
4893	NODE_1_length_1645_cov_20.550066	96.899	129	4	0	753	366	494	1645	594	722	2.91e-58	217	129	4893_NODE_1_length_1645_cov_20.550066
4893	NODE_1_length_1645_cov_20.550066	92.5	120	9	0	753	248	367	1645	377	496	6.39e-45	172	120	4893_NODE_1_length_1645_cov_20.550066
4893	NODE_1_length_1645_cov_20.550066	93.333	105	7	0	753	147	251	1645	188	292	6.43e-40	156	105	4893_NODE_1_length_1645_cov_20.550066
4893	NODE_6_length_527_cov_3.542500	94.815	135	6	1	753	19	153	527	377	510	4.87e-56	209	135	4893_NODE_6_length_527_cov_3.542500
4893	NODE_4_length_628_cov_1.510978	96.923	65	2	0	753	366	430	628	525	461	5.08e-26	110	65	4893_NODE_4_length_628_cov_1.510978
4932	NODE_1_length_1697_cov_52.245860	97.342	489	13	0	996	1	489	1697	265	753	0	832	489	4932_NODE_1_length_1697_cov_52.245860
4932	NODE_1_length_1697_cov_52.245860	96.04	202	7	1	996	654	855	1697	1127	1327	1.71e-91	327	202	4932_NODE_1_length_1697_cov_52.245860
4932	NODE_1_length_1697_cov_52.245860	97.093	172	5	0	996	487	658	1697	872	1043	2.25e-80	291	172	4932_NODE_1_length_1697_cov_52.245860
4932	NODE_2_length_947_cov_18.937805	97.561	82	2	0	996	915	996	947	476	557	2.4e-35	141	82	4932_NODE_2_length_947_cov_18.937805
4932	NODE_2_length_947_cov_18.937805	100	74	0	0	996	845	918	947	263	336	3.1e-34	137	74	4932_NODE_2_length_947_cov_18.937805
4942	NODE_1_length_2730_cov_22.039570	98.16	163	3	0	574	337	499	2730	1607	1769	5.97e-79	285	163	4942_NODE_1_length_2730_cov_22.039570
4942	NODE_1_length_2730_cov_22.039570	98.291	117	2	0	574	224	340	2730	1347	1463	4.78e-55	206	117	4942_NODE_1_length_2730_cov_22.039570
4942	NODE_1_length_2730_cov_22.039570	95.294	85	4	0	574	89	173	2730	978	1062	6.36e-34	135	85	4942_NODE_1_length_2730_cov_22.039570
4942	NODE_1_length_2730_cov_22.039570	100	76	0	0	574	499	574	2730	2189	2264	1.37e-35	141	76	4942_NODE_1_length_2730_cov_22.039570
4942	NODE_1_length_2730_cov_22.039570	96.61	59	2	0	574	1	59	2730	315	373	8.34e-23	99	59	4942_NODE_1_length_2730_cov_22.039570
4942	NODE_2_length_1741_cov_22.379802	93.865	163	10	0	574	337	499	1741	1127	965	2.82e-67	246	163	4942_NODE_2_length_1741_cov_22.379802
4942	NODE_2_length_1741_cov_22.379802	93.162	117	8	0	574	224	340	1741	1381	1265	4.85e-45	172	117	4942_NODE_2_length_1741_cov_22.379802
4942	NODE_2_length_1741_cov_22.379802	98.214	56	1	0	574	168	223	1741	1530	1475	8.34e-23	99	56	4942_NODE_2_length_1741_cov_22.379802
4942	NODE_3_length_815_cov_2.338663	94.915	59	3	0	574	1	59	815	351	409	3.88e-21	93.5	59	4942_NODE_3_length_815_cov_2.338663
4951	NODE_2_length_1394_cov_18.670876	98.667	450	3	1	548	102	548	1394	776	327	0	795	450	4951_NODE_2_length_1394_cov_18.670876
4951	NODE_2_length_1394_cov_18.670876	100	101	0	0	548	1	101	1394	1229	1129	1.65e-49	187	101	4951_NODE_2_length_1394_cov_18.670876
4951	NODE_1_length_1431_cov_15.707822	93.96	447	24	1	548	105	548	1431	829	383	0	673	447	4951_NODE_1_length_1431_cov_15.707822
4951	NODE_1_length_1431_cov_15.707822	97.03	101	3	0	548	1	101	1431	1253	1153	1.66e-44	171	101	4951_NODE_1_length_1431_cov_15.707822
4954	NODE_1_length_1263_cov_35.665493	97.857	420	9	0	911	1	420	1263	459	878	0	726	420	4954_NODE_1_length_1263_cov_35.665493
4954	NODE_1_length_1263_cov_35.665493	100	88	0	0	911	419	506	1263	1102	1189	4.67e-42	163	88	4954_NODE_1_length_1263_cov_35.665493
4954	NODE_2_length_1195_cov_29.864232	100	95	0	0	911	506	600	1195	432	526	6e-46	176	95	4954_NODE_2_length_1195_cov_29.864232
4954	NODE_2_length_1195_cov_29.864232	94.737	76	2	1	911	591	664	1195	659	734	3.69e-28	117	76	4954_NODE_2_length_1195_cov_29.864232
4954	NODE_2_length_1195_cov_29.864232	100	59	0	0	911	663	721	1195	815	873	6.17e-26	110	59	4954_NODE_2_length_1195_cov_29.864232
4954	NODE_4_length_513_cov_1.282383	98.684	76	1	0	911	760	835	513	201	276	1.02e-33	135	76	4954_NODE_4_length_513_cov_1.282383
4989	NODE_3_length_1242_cov_45.537220	98.895	181	2	0	321	1	181	1242	850	670	6.9e-91	324	181	4989_NODE_3_length_1242_cov_45.537220
4989	NODE_3_length_1242_cov_45.537220	96.774	124	4	0	321	181	304	1242	541	418	7.25e-56	207	124	4989_NODE_3_length_1242_cov_45.537220
4989	NODE_4_length_1224_cov_24.177758	96.685	181	5	1	321	1	181	1224	946	767	1.16e-83	300	181	4989_NODE_4_length_1224_cov_24.177758
4989	NODE_4_length_1224_cov_24.177758	96.774	124	4	0	321	181	304	1224	640	517	7.25e-56	207	124	4989_NODE_4_length_1224_cov_24.177758
4989	NODE_9_length_866_cov_41.764547	95.58	181	8	0	321	1	181	866	317	497	7e-81	291	181	4989_NODE_9_length_866_cov_41.764547
4989	NODE_9_length_866_cov_41.764547	93.548	124	8	0	321	181	304	866	626	749	3.4e-49	185	124	4989_NODE_9_length_866_cov_41.764547
4989	NODE_6_length_1208_cov_43.962997	95.58	181	7	1	321	1	181	1208	280	459	2.52e-80	289	181	4989_NODE_6_length_1208_cov_43.962997
4989	NODE_6_length_1208_cov_43.962997	95.968	124	5	0	321	181	304	1208	585	708	3.37e-54	202	124	4989_NODE_6_length_1208_cov_43.962997
4989	NODE_2_length_1268_cov_38.460123	95.028	181	9	0	321	1	181	1268	909	729	3.26e-79	285	181	4989_NODE_2_length_1268_cov_38.460123
4989	NODE_2_length_1268_cov_38.460123	96.774	124	4	0	321	181	304	1268	603	480	7.25e-56	207	124	4989_NODE_2_length_1268_cov_38.460123
4989	NODE_10_length_858_cov_21.274966	95.028	181	8	1	321	1	181	858	580	401	1.17e-78	283	181	4989_NODE_10_length_858_cov_21.274966
4989	NODE_10_length_858_cov_21.274966	95.161	124	5	1	321	181	304	858	275	153	5.64e-52	195	124	4989_NODE_10_length_858_cov_21.274966
4989	NODE_5_length_1223_cov_32.697080	94.475	181	9	1	321	1	181	1223	303	482	5.45e-77	278	181	4989_NODE_5_length_1223_cov_32.697080
4989	NODE_5_length_1223_cov_32.697080	95.161	124	4	1	321	181	304	1223	608	729	5.64e-52	195	124	4989_NODE_5_length_1223_cov_32.697080
4989	NODE_1_length_1279_cov_60.197049	93.889	180	9	2	321	2	181	1279	318	495	9.12e-75	270	180	4989_NODE_1_length_1279_cov_60.197049
4989	NODE_1_length_1279_cov_60.197049	95.968	124	3	1	321	181	304	1279	622	743	1.21e-53	200	124	4989_NODE_1_length_1279_cov_60.197049
4989	NODE_7_length_998_cov_20.462687	94.017	117	7	0	321	65	181	998	701	585	5.68e-47	178	117	4989_NODE_7_length_998_cov_20.462687
4989	NODE_7_length_998_cov_20.462687	96.053	76	3	0	321	181	256	998	459	384	7.51e-31	124	76	4989_NODE_7_length_998_cov_20.462687
4989	NODE_8_length_920_cov_32.274905	94.03	67	4	0	321	235	301	920	401	467	3.52e-24	102	67	4989_NODE_8_length_920_cov_32.274905
4992	NODE_1_length_4542_cov_29.882899	98.283	233	4	0	1519	202	434	4542	1239	1471	9.12e-116	409	233	4992_NODE_1_length_4542_cov_29.882899
4992	NODE_1_length_4542_cov_29.882899	96.791	187	6	0	1519	1333	1519	4542	3820	4006	7.36e-87	313	187	4992_NODE_1_length_4542_cov_29.882899
4992	NODE_1_length_4542_cov_29.882899	97.802	182	4	0	1519	577	758	4542	1841	2022	2.05e-87	315	182	4992_NODE_1_length_4542_cov_29.882899
4992	NODE_1_length_4542_cov_29.882899	98.844	173	2	0	1519	998	1170	4542	2966	3138	9.52e-86	309	173	4992_NODE_1_length_4542_cov_29.882899
4992	NODE_1_length_4542_cov_29.882899	97.661	171	4	0	1519	32	202	4542	977	1147	2.67e-81	294	171	4992_NODE_1_length_4542_cov_29.882899
4992	NODE_1_length_4542_cov_29.882899	99.383	162	1	0	1519	1171	1332	4542	3566	3727	2.67e-81	294	162	4992_NODE_1_length_4542_cov_29.882899
4992	NODE_1_length_4542_cov_29.882899	97.241	145	4	0	1519	435	579	4542	1603	1747	7.57e-67	246	145	4992_NODE_1_length_4542_cov_29.882899
4992	NODE_1_length_4542_cov_29.882899	99.213	127	1	0	1519	757	883	4542	2116	2242	7.62e-62	230	127	4992_NODE_1_length_4542_cov_29.882899
4992	NODE_1_length_4542_cov_29.882899	97.414	116	3	0	1519	883	998	4542	2380	2495	2.15e-52	198	116	4992_NODE_1_length_4542_cov_29.882899
4992	NODE_2_length_1096_cov_4.242518	83.036	224	32	5	1519	211	432	1096	912	693	2.15e-52	198	224	4992_NODE_2_length_1096_cov_4.242518
