qseqid	sseqid	pident	length	mismatch	gapopen	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	length.nuc	pair
4724	NODE_1_length_2024_cov_17.000527	98.63	146	2	0	660	325	470	2024	1100	1245	4.43e-71	259	146	4724_NODE_1_length_2024_cov_17.000527
4724	NODE_1_length_2024_cov_17.000527	98.734	79	1	0	660	245	323	2024	908	986	1.67e-35	141	79	4724_NODE_1_length_2024_cov_17.000527
4724	NODE_2_length_1747_cov_18.217284	96.311	244	9	0	660	1	244	1747	1355	1112	6.95e-114	401	244	4724_NODE_2_length_1747_cov_18.217284
4724	NODE_2_length_1747_cov_18.217284	94.737	190	10	0	660	471	660	1747	423	234	3.37e-82	296	190	4724_NODE_2_length_1747_cov_18.217284
4724	NODE_2_length_1747_cov_18.217284	94.194	155	7	2	660	324	476	1747	837	683	7.46e-64	235	155	4724_NODE_2_length_1747_cov_18.217284
4724	NODE_2_length_1747_cov_18.217284	96.203	79	3	0	660	245	323	1747	1027	949	3.62e-32	130	79	4724_NODE_2_length_1747_cov_18.217284
4724	NODE_3_length_647_cov_2.032692	96.316	190	7	0	660	471	660	647	324	513	3.35e-87	313	190	4724_NODE_3_length_647_cov_2.032692
4724	NODE_3_length_647_cov_2.032692	90.323	62	4	2	660	417	476	647	1	62	3.7e-17	80.5	62	4724_NODE_3_length_647_cov_2.032692
4744	NODE_2_length_720_cov_5.667791	95.833	120	5	0	226	1	120	720	477	358	4.15e-52	195	120	4744_NODE_2_length_720_cov_5.667791
4744	NODE_1_length_1114_cov_22.857143	98.684	76	1	0	226	118	193	1114	467	542	2.55e-34	135	76	4744_NODE_1_length_1114_cov_22.857143
4757	NODE_3_length_808_cov_16.218796	98.286	175	3	0	551	161	335	808	562	388	1.3e-85	307	175	4757_NODE_3_length_808_cov_16.218796
4757	NODE_2_length_936_cov_5.505562	98.125	160	3	0	551	1	160	936	592	433	2.83e-77	279	160	4757_NODE_2_length_936_cov_5.505562
4757	NODE_1_length_1247_cov_26.235714	96.429	112	4	0	551	440	551	1247	745	856	6.34e-49	185	112	4757_NODE_1_length_1247_cov_26.235714
4757	NODE_1_length_1247_cov_26.235714	98.077	104	2	0	551	336	439	1247	472	575	8.2e-48	182	104	4757_NODE_1_length_1247_cov_26.235714
4793	NODE_1_length_1621_cov_33.375502	98.336	541	9	0	1011	183	723	1621	500	1040	0	950	541	4793_NODE_1_length_1621_cov_33.375502
4793	NODE_1_length_1621_cov_33.375502	93.333	60	3	1	1011	122	181	1621	71	129	3.42e-19	87.9	60	4793_NODE_1_length_1621_cov_33.375502
4793	NODE_1_length_1621_cov_33.375502	100	50	0	0	1011	724	773	1621	1497	1546	7.35e-21	93.5	50	4793_NODE_1_length_1621_cov_33.375502
4793	NODE_2_length_1428_cov_22.833974	95.194	541	26	0	1011	183	723	1428	432	972	0	856	541	4793_NODE_2_length_1428_cov_22.833974
4793	NODE_2_length_1428_cov_22.833974	98.246	57	0	1	1011	721	776	1428	1178	1234	1.58e-22	99	57	4793_NODE_2_length_1428_cov_22.833974
4793	NODE_2_length_1428_cov_22.833974	96.226	53	2	0	1011	130	182	1428	10	62	3.42e-19	87.9	53	4793_NODE_2_length_1428_cov_22.833974
4793	NODE_4_length_906_cov_17.863928	98.529	136	2	0	1011	1	136	906	353	488	2.48e-65	241	136	4793_NODE_4_length_906_cov_17.863928
4793	NODE_3_length_1153_cov_17.953216	98.529	136	2	0	1011	1	136	1153	685	550	2.48e-65	241	136	4793_NODE_3_length_1153_cov_17.953216
4793	NODE_7_length_242_cov_15.052174	95.161	62	3	0	1011	662	723	242	1	62	1.58e-22	99	62	4793_NODE_7_length_242_cov_15.052174
4796	NODE_1_length_3119_cov_19.657420	99.387	163	1	0	720	312	474	3119	2247	2085	3.69e-82	296	163	4796_NODE_1_length_3119_cov_19.657420
4796	NODE_1_length_3119_cov_19.657420	98.361	122	2	0	720	599	720	3119	444	323	1.06e-57	215	122	4796_NODE_1_length_3119_cov_19.657420
4796	NODE_1_length_3119_cov_19.657420	99.153	118	1	0	720	133	250	3119	2719	2602	3.82e-57	213	118	4796_NODE_1_length_3119_cov_19.657420
4796	NODE_1_length_3119_cov_19.657420	97.391	115	2	1	720	25	138	3119	2900	2786	1.38e-51	195	115	4796_NODE_1_length_3119_cov_19.657420
4796	NODE_1_length_3119_cov_19.657420	93.59	78	4	1	720	475	551	3119	1702	1625	1.11e-27	115	78	4796_NODE_1_length_3119_cov_19.657420
4796	NODE_1_length_3119_cov_19.657420	94.203	69	3	1	720	249	316	3119	2421	2353	2.4e-24	104	69	4796_NODE_1_length_3119_cov_19.657420
4796	NODE_1_length_3119_cov_19.657420	98.387	62	1	0	720	537	598	3119	1041	980	5.16e-26	110	62	4796_NODE_1_length_3119_cov_19.657420
4802	NODE_2_length_2276_cov_21.790135	96.183	131	5	0	784	264	394	2276	1447	1577	1.16e-57	215	131	4802_NODE_2_length_2276_cov_21.790135
4802	NODE_2_length_2276_cov_21.790135	95.146	103	5	0	784	1	103	2276	466	568	4.26e-42	163	103	4802_NODE_2_length_2276_cov_21.790135
4802	NODE_2_length_2276_cov_21.790135	98.81	84	1	0	784	460	543	2276	1872	1955	3.32e-38	150	84	4802_NODE_2_length_2276_cov_21.790135
4802	NODE_2_length_2276_cov_21.790135	97.297	74	2	0	784	101	174	2276	817	890	5.59e-31	126	74	4802_NODE_2_length_2276_cov_21.790135
4802	NODE_2_length_2276_cov_21.790135	93.939	66	4	0	784	172	237	2276	973	1038	3.39e-23	100	66	4802_NODE_2_length_2276_cov_21.790135
4802	NODE_3_length_1359_cov_16.387175	97.321	112	3	0	784	673	784	1359	786	897	1.95e-50	191	112	4802_NODE_3_length_1359_cov_16.387175
4802	NODE_3_length_1359_cov_16.387175	95.652	69	3	0	784	543	611	1359	260	328	1.56e-26	111	69	4802_NODE_3_length_1359_cov_16.387175
4802	NODE_3_length_1359_cov_16.387175	98.462	65	1	0	784	611	675	1359	585	649	1.21e-27	115	65	4802_NODE_3_length_1359_cov_16.387175
4802	NODE_1_length_2877_cov_16.350909	94.215	121	7	0	784	270	390	2877	602	722	9.09e-49	185	121	4802_NODE_1_length_2877_cov_16.350909
4802	NODE_1_length_2877_cov_16.350909	95.536	112	5	0	784	673	784	2877	2184	2295	4.23e-47	180	112	4802_NODE_1_length_2877_cov_16.350909
4802	NODE_1_length_2877_cov_16.350909	96.429	84	3	0	784	460	543	2877	993	1076	7.18e-35	139	84	4802_NODE_1_length_2877_cov_16.350909
4802	NODE_1_length_2877_cov_16.350909	94.203	69	3	1	784	543	611	2877	1674	1741	2.62e-24	104	69	4802_NODE_1_length_2877_cov_16.350909
4802	NODE_1_length_2877_cov_16.350909	96.875	64	2	0	784	611	674	2877	1987	2050	2.02e-25	108	64	4802_NODE_1_length_2877_cov_16.350909
4806	NODE_1_length_1840_cov_4.727963	97.425	233	6	0	557	1	233	1840	143	375	7.57e-113	398	233	4806_NODE_1_length_1840_cov_4.727963
4806	NODE_1_length_1840_cov_4.727963	97.222	108	3	0	557	234	341	1840	655	762	2.31e-48	183	108	4806_NODE_1_length_1840_cov_4.727963
4806	NODE_1_length_1840_cov_4.727963	97.368	76	2	0	557	401	476	1840	1388	1463	3.05e-32	130	76	4806_NODE_1_length_1840_cov_4.727963
4806	NODE_3_length_875_cov_1.685829	93.562	233	15	0	557	1	233	875	279	511	7.73e-98	348	233	4806_NODE_3_length_875_cov_1.685829
4806	NODE_2_length_1627_cov_6.203333	96.203	79	3	0	557	401	479	1627	1057	1135	3.05e-32	130	79	4806_NODE_2_length_1627_cov_6.203333
4806	NODE_2_length_1627_cov_6.203333	95.082	61	3	0	557	339	399	1627	528	588	3.09e-22	97.1	61	4806_NODE_2_length_1627_cov_6.203333
4848	NODE_3_length_807_cov_1.198529	98.19	221	4	0	621	1	221	807	221	1	1.83e-109	387	221	4848_NODE_3_length_807_cov_1.198529
4848	NODE_2_length_1485_cov_6.963918	97.26	219	5	1	621	274	492	1485	1031	814	1.84e-104	370	219	4848_NODE_2_length_1485_cov_6.963918
4848	NODE_2_length_1485_cov_6.963918	98.235	170	3	0	621	108	277	1485	1485	1316	8.81e-83	298	170	4848_NODE_2_length_1485_cov_6.963918
4848	NODE_2_length_1485_cov_6.963918	97.581	124	3	0	621	497	620	1485	172	49	3.28e-57	213	124	4848_NODE_2_length_1485_cov_6.963918
4848	NODE_1_length_1952_cov_11.523288	96.804	219	6	1	621	274	492	1952	1495	1278	8.56e-103	364	219	4848_NODE_1_length_1952_cov_11.523288
4848	NODE_1_length_1952_cov_11.523288	97.093	172	5	0	621	106	277	1952	1951	1780	1.47e-80	291	172	4848_NODE_1_length_1952_cov_11.523288
4848	NODE_1_length_1952_cov_11.523288	96.774	124	4	0	621	497	620	1952	610	487	1.53e-55	207	124	4848_NODE_1_length_1952_cov_11.523288
4889	NODE_1_length_1713_cov_10.697352	98.052	154	3	0	559	328	481	1713	1261	1414	6.21e-74	268	154	4889_NODE_1_length_1713_cov_10.697352
4889	NODE_1_length_1713_cov_10.697352	98.658	149	2	0	559	58	206	1713	315	463	8.04e-73	265	149	4889_NODE_1_length_1713_cov_10.697352
4889	NODE_1_length_1713_cov_10.697352	98.347	121	2	0	559	207	327	1713	919	1039	2.95e-57	213	121	4889_NODE_1_length_1713_cov_10.697352
4889	NODE_1_length_1713_cov_10.697352	98.361	61	1	0	559	1	61	1713	169	229	1.43e-25	108	61	4889_NODE_1_length_1713_cov_10.697352
4889	NODE_2_length_1670_cov_7.528840	95.968	124	5	0	559	207	330	1670	608	485	6.39e-54	202	124	4889_NODE_2_length_1670_cov_7.528840
4890	NODE_2_length_1240_cov_9.988320	97.778	135	3	0	575	103	237	1240	923	789	2.33e-63	233	135	4890_NODE_2_length_1240_cov_9.988320
4890	NODE_2_length_1240_cov_9.988320	98.913	92	0	1	575	233	324	1240	693	603	3.1e-42	163	92	4890_NODE_2_length_1240_cov_9.988320
4890	NODE_2_length_1240_cov_9.988320	98.551	69	1	0	575	1	69	1240	1202	1134	5.27e-30	122	69	4890_NODE_2_length_1240_cov_9.988320
4890	NODE_2_length_1240_cov_9.988320	100	67	0	0	575	371	437	1240	352	286	1.47e-30	124	67	4890_NODE_2_length_1240_cov_9.988320
4890	NODE_2_length_1240_cov_9.988320	96.078	51	2	0	575	323	373	1240	504	454	2.49e-18	84.2	51	4890_NODE_2_length_1240_cov_9.988320
4890	NODE_1_length_1452_cov_6.519245	95.385	130	6	0	575	103	232	1452	489	618	1.41e-55	207	130	4890_NODE_1_length_1452_cov_6.519245
4893	NODE_1_length_2371_cov_6.346702	98.519	135	1	1	753	19	153	2371	372	505	2.37e-64	237	135	4893_NODE_1_length_2371_cov_6.346702
4893	NODE_1_length_2371_cov_6.346702	96.899	129	4	0	753	366	494	2371	1180	1308	3.09e-58	217	129	4893_NODE_1_length_2371_cov_6.346702
4893	NODE_1_length_2371_cov_6.346702	94.167	120	7	0	753	248	367	2371	1020	1139	3.14e-48	183	120	4893_NODE_1_length_2371_cov_6.346702
4893	NODE_1_length_2371_cov_6.346702	95.238	105	5	0	753	147	251	2371	833	937	3.16e-43	167	105	4893_NODE_1_length_2371_cov_6.346702
4893	NODE_1_length_2371_cov_6.346702	92.233	103	8	0	753	492	594	2371	1749	1851	4.12e-37	147	103	4893_NODE_1_length_2371_cov_6.346702
4893	NODE_1_length_2371_cov_6.346702	90	60	6	0	753	694	753	2371	2250	2309	1.52e-16	78.7	60	4893_NODE_1_length_2371_cov_6.346702
4893	NODE_2_length_1538_cov_19.274274	97.794	136	1	2	753	366	500	1538	901	767	3.07e-63	233	136	4893_NODE_2_length_1538_cov_19.274274
4893	NODE_2_length_1538_cov_19.274274	98.291	117	2	0	753	251	367	1538	1113	997	6.69e-55	206	117	4893_NODE_2_length_1538_cov_19.274274
4893	NODE_2_length_1538_cov_19.274274	96.296	108	4	0	753	147	254	1538	1303	1196	1.46e-46	178	108	4893_NODE_2_length_1538_cov_19.274274
4893	NODE_2_length_1538_cov_19.274274	96.19	105	4	0	753	589	693	1538	130	26	6.79e-45	172	105	4893_NODE_2_length_1538_cov_19.274274
4893	NODE_2_length_1538_cov_19.274274	100	103	0	0	753	492	594	1538	331	229	1.87e-50	191	103	4893_NODE_2_length_1538_cov_19.274274
4893	NODE_4_length_591_cov_11.331897	95.349	129	6	0	753	366	494	591	435	563	6.69e-55	206	129	4893_NODE_4_length_591_cov_11.331897
4893	NODE_4_length_591_cov_11.331897	93.333	120	8	0	753	248	367	591	218	337	1.46e-46	178	120	4893_NODE_4_length_591_cov_11.331897
4893	NODE_4_length_591_cov_11.331897	92.381	105	8	0	753	147	251	591	30	134	3.18e-38	150	105	4893_NODE_4_length_591_cov_11.331897
4932	NODE_1_length_1912_cov_27.254902	97.546	489	12	0	996	1	489	1912	499	987	0	837	489	4932_NODE_1_length_1912_cov_27.254902
4932	NODE_1_length_1912_cov_27.254902	96.535	202	6	1	996	654	855	1912	1366	1566	3.92e-93	333	202	4932_NODE_1_length_1912_cov_27.254902
4932	NODE_1_length_1912_cov_27.254902	97.093	172	5	0	996	487	658	1912	1111	1282	2.39e-80	291	172	4932_NODE_1_length_1912_cov_27.254902
4932	NODE_2_length_994_cov_10.636678	97.561	82	2	0	996	915	996	994	598	679	2.55e-35	141	82	4932_NODE_2_length_994_cov_10.636678
4932	NODE_2_length_994_cov_10.636678	100	74	0	0	996	845	918	994	385	458	3.3e-34	137	74	4932_NODE_2_length_994_cov_10.636678
4942	NODE_2_length_1815_cov_15.934242	97.546	163	4	0	574	337	499	1815	647	809	2.95e-77	279	163	4942_NODE_2_length_1815_cov_15.934242
4942	NODE_2_length_1815_cov_15.934242	97.436	117	3	0	574	224	340	1815	391	507	2.36e-53	200	117	4942_NODE_2_length_1815_cov_15.934242
4942	NODE_2_length_1815_cov_15.934242	95.294	85	4	0	574	89	173	1815	22	106	6.76e-34	135	85	4942_NODE_2_length_1815_cov_15.934242
4942	NODE_2_length_1815_cov_15.934242	100	76	0	0	574	499	574	1815	1228	1303	1.45e-35	141	76	4942_NODE_2_length_1815_cov_15.934242
4942	NODE_1_length_2685_cov_10.385848	93.865	163	10	0	574	337	499	2685	1574	1736	2.99e-67	246	163	4942_NODE_1_length_2685_cov_10.385848
4942	NODE_1_length_2685_cov_10.385848	93.162	117	8	0	574	224	340	2685	1320	1436	5.15e-45	172	117	4942_NODE_1_length_2685_cov_10.385848
4942	NODE_1_length_2685_cov_10.385848	97.368	76	2	0	574	499	574	2685	2116	2191	3.14e-32	130	76	4942_NODE_1_length_2685_cov_10.385848
4942	NODE_1_length_2685_cov_10.385848	96.61	59	2	0	574	1	59	2685	276	334	8.86e-23	99	59	4942_NODE_1_length_2685_cov_10.385848
4942	NODE_1_length_2685_cov_10.385848	98.214	56	1	0	574	168	223	2685	1171	1226	8.86e-23	99	56	4942_NODE_1_length_2685_cov_10.385848
4942	NODE_4_length_513_cov_5.321244	97.368	76	2	0	574	499	574	513	422	497	3.14e-32	130	76	4942_NODE_4_length_513_cov_5.321244
4942	NODE_3_length_945_cov_4.286064	98.305	59	1	0	574	1	59	945	364	422	1.91e-24	104	59	4942_NODE_3_length_945_cov_4.286064
4951	NODE_2_length_1416_cov_11.166020	98.444	450	4	1	548	102	548	1416	979	530	0	789	450	4951_NODE_2_length_1416_cov_11.166020
4951	NODE_1_length_1583_cov_9.400412	93.736	447	25	1	548	105	548	1583	1014	568	0	667	447	4951_NODE_1_length_1583_cov_9.400412
4951	NODE_1_length_1583_cov_9.400412	97.03	101	3	0	548	1	101	1583	1430	1330	1.77e-44	171	101	4951_NODE_1_length_1583_cov_9.400412
4951	NODE_3_length_760_cov_9.236967	92.786	402	26	1	548	150	548	760	1	402	2.48e-167	579	402	4951_NODE_3_length_760_cov_9.236967
4954	NODE_2_length_1329_cov_28.886023	97.857	420	9	0	911	1	420	1329	503	922	0	726	420	4954_NODE_2_length_1329_cov_28.886023
4954	NODE_2_length_1329_cov_28.886023	100	88	0	0	911	419	506	1329	1146	1233	4.96e-42	163	88	4954_NODE_2_length_1329_cov_28.886023
4954	NODE_1_length_1470_cov_20.047655	100	95	0	0	911	506	600	1470	656	750	6.38e-46	176	95	4954_NODE_1_length_1470_cov_20.047655
4954	NODE_1_length_1470_cov_20.047655	94.737	76	2	1	911	591	664	1470	883	958	3.92e-28	117	76	4954_NODE_1_length_1470_cov_20.047655
4954	NODE_1_length_1470_cov_20.047655	100	59	0	0	911	663	721	1470	1039	1097	6.56e-26	110	59	4954_NODE_1_length_1470_cov_20.047655
4989	NODE_5_length_1221_cov_29.617916	98.343	181	3	0	321	1	181	1221	217	397	3.41e-89	318	181	4989_NODE_5_length_1221_cov_29.617916
4989	NODE_5_length_1221_cov_29.617916	98.387	124	2	0	321	181	304	1221	517	640	3.56e-59	219	124	4989_NODE_5_length_1221_cov_29.617916
4989	NODE_6_length_1217_cov_11.425688	96.133	181	7	0	321	1	181	1217	314	494	1.6e-82	296	181	4989_NODE_6_length_1217_cov_11.425688
4989	NODE_6_length_1217_cov_11.425688	96.774	124	4	0	321	181	304	1217	620	743	7.7e-56	207	124	4989_NODE_6_length_1217_cov_11.425688
4989	NODE_1_length_1404_cov_38.055599	96.133	181	6	1	321	1	181	1404	469	648	5.75e-82	294	181	4989_NODE_1_length_1404_cov_38.055599
4989	NODE_1_length_1404_cov_38.055599	95.968	124	3	1	321	181	304	1404	775	896	1.29e-53	200	124	4989_NODE_1_length_1404_cov_38.055599
4989	NODE_7_length_1169_cov_17.613244	95.028	181	9	0	321	1	181	1169	1006	826	3.46e-79	285	181	4989_NODE_7_length_1169_cov_17.613244
4989	NODE_7_length_1169_cov_17.613244	95.161	124	6	0	321	181	304	1169	695	572	1.67e-52	196	124	4989_NODE_7_length_1169_cov_17.613244
4989	NODE_2_length_1373_cov_27.725522	95.055	182	7	2	321	1	181	1373	355	535	3.46e-79	285	182	4989_NODE_2_length_1373_cov_27.725522
4989	NODE_2_length_1373_cov_27.725522	95.968	124	5	0	321	181	304	1373	662	785	3.58e-54	202	124	4989_NODE_2_length_1373_cov_27.725522
4989	NODE_3_length_1247_cov_40.782143	94.475	181	9	1	321	1	181	1247	1013	834	5.79e-77	278	181	4989_NODE_3_length_1247_cov_40.782143
4989	NODE_3_length_1247_cov_40.782143	95.968	124	3	1	321	181	304	1247	708	587	1.29e-53	200	124	4989_NODE_3_length_1247_cov_40.782143
4989	NODE_4_length_1240_cov_19.076370	92.857	182	12	1	321	1	181	1240	313	494	1.62e-72	263	182	4989_NODE_4_length_1240_cov_19.076370
4989	NODE_4_length_1240_cov_19.076370	91.129	124	8	1	321	181	304	1240	620	740	4.7e-43	165	124	4989_NODE_4_length_1240_cov_19.076370
4989	NODE_9_length_792_cov_3.918797	97.26	73	2	0	321	181	253	792	382	454	7.98e-31	124	73	4989_NODE_9_length_792_cov_3.918797
4989	NODE_8_length_1134_cov_8.750745	92.857	70	5	0	321	235	304	1134	679	610	3.74e-24	102	70	4989_NODE_8_length_1134_cov_8.750745
4992	NODE_1_length_4588_cov_16.322125	97.854	233	5	0	1519	202	434	4588	1233	1465	4.51e-114	403	233	4992_NODE_1_length_4588_cov_16.322125
4992	NODE_1_length_4588_cov_16.322125	96.791	187	6	0	1519	1333	1519	4588	3843	4029	7.82e-87	313	187	4992_NODE_1_length_4588_cov_16.322125
4992	NODE_1_length_4588_cov_16.322125	97.802	182	4	0	1519	577	758	4588	1861	2042	2.17e-87	315	182	4992_NODE_1_length_4588_cov_16.322125
4992	NODE_1_length_4588_cov_16.322125	98.844	173	2	0	1519	998	1170	4588	2989	3161	1.01e-85	309	173	4992_NODE_1_length_4588_cov_16.322125
4992	NODE_1_length_4588_cov_16.322125	97.076	171	5	0	1519	32	202	4588	971	1141	1.32e-79	289	171	4992_NODE_1_length_4588_cov_16.322125
4992	NODE_1_length_4588_cov_16.322125	99.383	162	1	0	1519	1171	1332	4588	3589	3750	2.83e-81	294	162	4992_NODE_1_length_4588_cov_16.322125
4992	NODE_1_length_4588_cov_16.322125	97.241	145	4	0	1519	435	579	4588	1616	1760	8.04e-67	246	145	4992_NODE_1_length_4588_cov_16.322125
4992	NODE_1_length_4588_cov_16.322125	99.213	127	1	0	1519	757	883	4588	2136	2262	8.1e-62	230	127	4992_NODE_1_length_4588_cov_16.322125
4992	NODE_1_length_4588_cov_16.322125	97.414	116	3	0	1519	883	998	4588	2400	2515	2.28e-52	198	116	4992_NODE_1_length_4588_cov_16.322125
4992	NODE_5_length_884_cov_6.729194	87.826	115	14	0	1519	464	578	884	665	779	1.82e-33	135	115	4992_NODE_5_length_884_cov_6.729194
4992	NODE_7_length_774_cov_2.225657	86.842	114	15	0	1519	465	578	774	219	106	3.04e-31	128	114	4992_NODE_7_length_774_cov_2.225657
