qseqid	sseqid	pident	length	mismatch	gapopen	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	length.nuc	pair
4806	NODE_1_length_2268_cov_42.741670	91.667	108	9	0	557	234	341	2268	846	739	1.47e-38	150	108	4806_NODE_1_length_2268_cov_42.741670
4806	NODE_1_length_2268_cov_42.741670	95.455	66	2	1	557	335	400	2268	656	592	1.16e-24	104	66	4806_NODE_1_length_2268_cov_42.741670
4806	NODE_2_length_2209_cov_24.521576	93.548	62	4	0	557	339	400	2209	1633	1694	2.51e-21	93.5	62	4806_NODE_2_length_2209_cov_24.521576
4848	NODE_1_length_2923_cov_32.840478	88.727	275	31	0	621	4	278	2923	2494	2220	1.17e-94	337	275	4848_NODE_1_length_2923_cov_32.840478
4848	NODE_1_length_2923_cov_32.840478	90.991	222	18	2	621	274	495	2923	1665	1446	5.54e-83	298	222	4848_NODE_1_length_2923_cov_32.840478
4889	NODE_1_length_1438_cov_28.700955	95.868	121	5	0	559	207	327	1438	790	910	1.87e-52	196	121	4889_NODE_1_length_1438_cov_28.700955
4890	NODE_1_length_1530_cov_32.858913	90.84	131	12	0	575	103	233	1530	513	643	2.5e-46	176	131	4890_NODE_1_length_1530_cov_32.858913
4890	NODE_1_length_1530_cov_32.858913	89.13	92	9	1	575	233	324	1530	861	951	1.99e-27	113	92	4890_NODE_1_length_1530_cov_32.858913
4893	NODE_1_length_3065_cov_57.143240	88.889	135	14	1	753	19	153	3065	408	541	7.15e-43	165	135	4893_NODE_1_length_3065_cov_57.143240
4893	NODE_1_length_3065_cov_57.143240	94.574	129	7	0	753	366	494	3065	1390	1518	1.96e-53	200	129	4893_NODE_1_length_3065_cov_57.143240
4893	NODE_1_length_3065_cov_57.143240	88.333	120	14	0	753	248	367	3065	1153	1272	9.31e-37	145	120	4893_NODE_1_length_3065_cov_57.143240
4893	NODE_1_length_3065_cov_57.143240	95.146	103	5	0	753	492	594	3065	1965	2067	2.57e-42	163	103	4893_NODE_1_length_3065_cov_57.143240
4932	NODE_1_length_2208_cov_240.354294	91.002	489	44	0	996	1	489	2208	525	1013	0	660	489	4932_NODE_1_length_2208_cov_240.354294
4932	NODE_1_length_2208_cov_240.354294	94.186	172	10	0	996	487	658	2208	1259	1430	3.27e-72	263	172	4932_NODE_1_length_2208_cov_240.354294
4942	NODE_1_length_3159_cov_46.019143	94.479	163	9	0	574	337	499	3159	1281	1119	4.04e-69	252	163	4942_NODE_1_length_3159_cov_46.019143
4942	NODE_1_length_3159_cov_46.019143	95.726	117	5	0	574	224	340	3159	1694	1578	3.21e-50	189	117	4942_NODE_1_length_3159_cov_46.019143
4951	NODE_1_length_867_cov_189.692405	90.909	396	33	1	548	153	545	867	1	396	1.59e-152	529	396	4951_NODE_1_length_867_cov_189.692405
4951	NODE_3_length_603_cov_48.311787	95.935	123	5	0	548	426	548	603	603	481	1.41e-53	200	123	4951_NODE_3_length_603_cov_48.311787
4951	NODE_2_length_629_cov_131.034420	91.852	135	9	2	548	97	229	629	495	629	1.1e-49	187	135	4951_NODE_2_length_629_cov_131.034420
4951	NODE_4_length_512_cov_150.977011	92	100	8	0	548	1	100	512	46	145	8.69e-36	141	100	4951_NODE_4_length_512_cov_150.977011
4954	NODE_1_length_1553_cov_142.088076	90.238	420	41	0	911	1	420	1553	1040	621	2.05e-158	549	420	4954_NODE_1_length_1553_cov_142.088076
4954	NODE_1_length_1553_cov_142.088076	90.11	91	9	0	911	419	509	1553	216	126	6.84e-29	119	91	4954_NODE_1_length_1553_cov_142.088076
4954	NODE_2_length_1484_cov_55.846482	96.842	95	3	0	911	506	600	1484	648	742	4.03e-41	159	95	4954_NODE_2_length_1484_cov_55.846482
4954	NODE_2_length_1484_cov_55.846482	98.305	59	1	0	911	663	721	1484	1033	1091	1.92e-24	104	59	4954_NODE_2_length_1484_cov_55.846482
4989	NODE_1_length_1595_cov_78.788538	94.475	181	10	0	321	1	181	1595	1071	891	1.01e-77	279	181	4989_NODE_1_length_1595_cov_78.788538
4989	NODE_1_length_1595_cov_78.788538	94.355	124	7	0	321	181	304	1595	773	650	4.89e-51	191	124	4989_NODE_1_length_1595_cov_78.788538
4992	NODE_1_length_4014_cov_129.761748	93.562	233	15	0	1519	202	434	4014	3134	2902	1.35e-97	348	233	4992_NODE_1_length_4014_cov_129.761748
4992	NODE_1_length_4014_cov_129.761748	96.648	179	6	0	1519	580	758	4014	2534	2356	1.38e-82	298	179	4992_NODE_1_length_4014_cov_129.761748
4992	NODE_1_length_4014_cov_129.761748	94.118	170	10	0	1519	1001	1170	4014	1567	1398	6.49e-71	259	170	4992_NODE_1_length_4014_cov_129.761748
4992	NODE_1_length_4014_cov_129.761748	96.364	165	6	0	1519	1171	1335	4014	953	789	8.34e-75	272	165	4992_NODE_1_length_4014_cov_129.761748
4992	NODE_1_length_4014_cov_129.761748	92.683	164	12	0	1519	39	202	4014	3391	3228	3.04e-64	237	164	4992_NODE_1_length_4014_cov_129.761748
4992	NODE_1_length_4014_cov_129.761748	94.483	145	8	0	1519	435	579	4014	2780	2636	2.37e-60	224	145	4992_NODE_1_length_4014_cov_129.761748
4992	NODE_1_length_4014_cov_129.761748	92.437	119	9	0	1519	883	1001	4014	1994	1876	3.13e-44	171	119	4992_NODE_1_length_4014_cov_129.761748
